i1 i2 !classical !jazz !rock !blues !metal !pop
2.5369 708.03 0.0 1.0 0.0 0.0 0.0 0.0 
2.5786 1290.5 0.0 1.0 0.0 0.0 0.0 0.0 
2.4558 1199.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.2186 593.54 0.0 0.0 0.0 1.0 0.0 0.0 
2.4614 1167.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.4538 1046.3 0.0 0.0 0.0 0.0 0.0 1.0 
2.5926 382.91 0.0 1.0 0.0 0.0 0.0 0.0 
2.5613 863.89 0.0 0.0 0.0 1.0 0.0 0.0 
1.4999 397.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.4869 789.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.7504 781.55 0.0 1.0 0.0 0.0 0.0 0.0 
2.3941 861.26 0.0 0.0 0.0 0.0 0.0 1.0 
2.8567 323.17 0.0 1.0 0.0 0.0 0.0 0.0 
2.4436 410.59 1.0 0.0 0.0 0.0 0.0 0.0 
2.682 348.51 0.0 0.0 0.0 1.0 0.0 0.0 
2.3365 478.64 0.0 1.0 0.0 0.0 0.0 0.0 
2.5049 1151.0 0.0 0.0 0.0 0.0 1.0 0.0 
2.2932 378.68 0.0 1.0 0.0 0.0 0.0 0.0 
2.5581 1024.9 0.0 0.0 0.0 0.0 1.0 0.0 
1.7895 1025.1 1.0 0.0 0.0 0.0 0.0 0.0 
2.3954 518.11 0.0 1.0 0.0 0.0 0.0 0.0 
2.5043 850.15 0.0 0.0 0.0 1.0 0.0 0.0 
2.4869 948.04 0.0 0.0 0.0 0.0 0.0 1.0 
2.4372 964.12 0.0 0.0 1.0 0.0 0.0 0.0 
2.6201 750.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.4864 1747.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.3746 782.12 0.0 0.0 0.0 0.0 0.0 1.0 
2.3931 805.18 0.0 0.0 0.0 0.0 1.0 0.0 
3.0568 865.06 0.0 1.0 0.0 0.0 0.0 0.0 
2.6264 806.49 1.0 0.0 0.0 0.0 0.0 0.0 
2.4719 541.66 0.0 0.0 0.0 0.0 0.0 1.0 
2.1649 294.06 0.0 1.0 0.0 0.0 0.0 0.0 
1.3065 687.21 0.0 1.0 0.0 0.0 0.0 0.0 
2.5619 543.5 1.0 0.0 0.0 0.0 0.0 0.0 
2.5073 847.35 0.0 0.0 1.0 0.0 0.0 0.0 
2.1649 294.06 0.0 1.0 0.0 0.0 0.0 0.0 
2.3597 1262.3 0.0 0.0 0.0 0.0 0.0 1.0 
2.4094 970.7 0.0 1.0 0.0 0.0 0.0 0.0 
2.2765 171.72 0.0 1.0 0.0 0.0 0.0 0.0 
2.484 2290.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.44 593.72 0.0 0.0 0.0 0.0 0.0 1.0 
2.4184 1041.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.5194 636.48 0.0 0.0 1.0 0.0 0.0 0.0 
2.3979 649.07 1.0 0.0 0.0 0.0 0.0 0.0 
2.5957 618.71 1.0 0.0 0.0 0.0 0.0 0.0 
2.5634 831.93 0.0 1.0 0.0 0.0 0.0 0.0 
2.5086 1079.8 0.0 0.0 1.0 0.0 0.0 0.0 
3.2831 802.79 1.0 0.0 0.0 0.0 0.0 0.0 
2.5728 712.08 1.0 0.0 0.0 0.0 0.0 0.0 
2.4649 416.58 0.0 1.0 0.0 0.0 0.0 0.0 
2.5121 407.65 0.0 1.0 0.0 0.0 0.0 0.0 
2.6045 693.38 1.0 0.0 0.0 0.0 0.0 0.0 
2.2078 491.9 1.0 0.0 0.0 0.0 0.0 0.0 
2.4947 421.23 0.0 0.0 0.0 1.0 0.0 0.0 
3.138 502.2 1.0 0.0 0.0 0.0 0.0 0.0 
2.1241 482.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.5159 1295.1 0.0 0.0 1.0 0.0 0.0 0.0 
3.0149 561.76 0.0 0.0 0.0 1.0 0.0 0.0 
2.487 702.75 0.0 1.0 0.0 0.0 0.0 0.0 
2.8085 928.31 0.0 1.0 0.0 0.0 0.0 0.0 
2.6419 279.3 0.0 0.0 1.0 0.0 0.0 0.0 
3.281 524.47 1.0 0.0 0.0 0.0 0.0 0.0 
1.668 409.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.7005 795.52 0.0 0.0 0.0 1.0 0.0 0.0 
2.5547 764.04 0.0 1.0 0.0 0.0 0.0 0.0 
2.6356 583.87 0.0 1.0 0.0 0.0 0.0 0.0 
2.2989 691.09 0.0 0.0 0.0 0.0 1.0 0.0 
2.5025 492.43 0.0 0.0 1.0 0.0 0.0 0.0 
2.5052 1533.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.4863 647.18 0.0 0.0 0.0 0.0 0.0 1.0 
1.968 532.11 1.0 0.0 0.0 0.0 0.0 0.0 
2.4062 562.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.2846 782.64 0.0 0.0 1.0 0.0 0.0 0.0 
2.4928 561.75 1.0 0.0 0.0 0.0 0.0 0.0 
2.4476 609.11 0.0 0.0 0.0 1.0 0.0 0.0 
2.4368 993.17 0.0 0.0 1.0 0.0 0.0 0.0 
2.4865 321.78 0.0 0.0 1.0 0.0 0.0 0.0 
2.5352 1797.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.4316 529.07 0.0 0.0 0.0 0.0 1.0 0.0 
2.4179 752.52 0.0 0.0 0.0 0.0 0.0 1.0 
2.4715 979.89 0.0 0.0 0.0 0.0 1.0 0.0 
2.6708 1263.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.6634 331.86 0.0 1.0 0.0 0.0 0.0 0.0 
2.5205 1597.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.5845 708.74 1.0 0.0 0.0 0.0 0.0 0.0 
2.4913 1013.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.4532 1502.4 0.0 0.0 0.0 0.0 0.0 1.0 
2.8 669.08 0.0 1.0 0.0 0.0 0.0 0.0 
1.9299 677.3 1.0 0.0 0.0 0.0 0.0 0.0 
2.2694 718.16 0.0 0.0 0.0 0.0 0.0 1.0 
2.4082 424.57 0.0 1.0 0.0 0.0 0.0 0.0 
2.4443 996.05 0.0 0.0 0.0 0.0 0.0 1.0 
2.9004 507.23 1.0 0.0 0.0 0.0 0.0 0.0 
2.7706 421.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.4538 474.21 0.0 1.0 0.0 0.0 0.0 0.0 
2.4564 811.22 0.0 0.0 0.0 0.0 0.0 1.0 
2.486 1225.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.0823 450.37 1.0 0.0 0.0 0.0 0.0 0.0 
2.4712 774.64 0.0 0.0 0.0 1.0 0.0 0.0 
2.5685 1105.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.492 1274.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.5074 399.46 0.0 1.0 0.0 0.0 0.0 0.0 
2.392 809.53 0.0 0.0 0.0 1.0 0.0 0.0 
2.9569 277.59 0.0 1.0 0.0 0.0 0.0 0.0 
2.3185 1312.2 0.0 0.0 0.0 0.0 1.0 0.0 
2.4422 507.71 0.0 0.0 0.0 1.0 0.0 0.0 
2.8039 1000.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.4053 531.01 1.0 0.0 0.0 0.0 0.0 0.0 
2.3005 474.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.3315 680.18 0.0 1.0 0.0 0.0 0.0 0.0 
3.8185 602.93 0.0 1.0 0.0 0.0 0.0 0.0 
2.2171 1039.8 0.0 1.0 0.0 0.0 0.0 0.0 
2.4461 557.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.4805 1002.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4951 1104.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.4844 1073.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.2527 1007.2 0.0 0.0 1.0 0.0 0.0 0.0 
2.1115 1040.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.7089 363.74 1.0 0.0 0.0 0.0 0.0 0.0 
2.096 1922.6 0.0 0.0 0.0 0.0 1.0 0.0 
2.5278 911.07 0.0 0.0 1.0 0.0 0.0 0.0 
2.3381 745.61 0.0 1.0 0.0 0.0 0.0 0.0 
2.6426 601.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.5576 1055.0 0.0 0.0 0.0 1.0 0.0 0.0 
1.9276 626.41 0.0 0.0 0.0 1.0 0.0 0.0 
2.3896 345.66 1.0 0.0 0.0 0.0 0.0 0.0 
2.3741 369.09 0.0 0.0 1.0 0.0 0.0 0.0 
2.4786 335.87 0.0 0.0 1.0 0.0 0.0 0.0 
2.6042 639.12 1.0 0.0 0.0 0.0 0.0 0.0 
2.5431 1042.0 0.0 0.0 0.0 0.0 1.0 0.0 
2.5043 1059.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.2245 411.45 0.0 1.0 0.0 0.0 0.0 0.0 
2.0473 337.76 1.0 0.0 0.0 0.0 0.0 0.0 
1.9423 1081.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.8113 376.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.5612 1106.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.4803 1083.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.5351 735.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.1164 486.7 1.0 0.0 0.0 0.0 0.0 0.0 
2.6235 602.37 1.0 0.0 0.0 0.0 0.0 0.0 
2.486 1654.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.6029 1162.4 1.0 0.0 0.0 0.0 0.0 0.0 
2.5 1310.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.5673 433.94 0.0 1.0 0.0 0.0 0.0 0.0 
2.6159 680.15 1.0 0.0 0.0 0.0 0.0 0.0 
2.5139 626.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.6211 856.33 0.0 0.0 0.0 0.0 0.0 1.0 
1.6567 651.89 1.0 0.0 0.0 0.0 0.0 0.0 
2.6622 488.19 0.0 1.0 0.0 0.0 0.0 0.0 
2.3479 964.19 0.0 1.0 0.0 0.0 0.0 0.0 
2.7391 545.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.4505 1482.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.562 279.55 0.0 1.0 0.0 0.0 0.0 0.0 
2.357 253.29 1.0 0.0 0.0 0.0 0.0 0.0 
2.4264 219.66 0.0 0.0 0.0 1.0 0.0 0.0 
2.5314 361.26 0.0 0.0 0.0 0.0 0.0 1.0 
2.4973 339.48 0.0 0.0 0.0 0.0 0.0 1.0 
2.4006 611.04 0.0 0.0 0.0 0.0 0.0 1.0 
2.5294 620.45 0.0 0.0 0.0 1.0 0.0 0.0 
2.8994 466.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.5681 508.53 1.0 0.0 0.0 0.0 0.0 0.0 
2.6342 640.75 1.0 0.0 0.0 0.0 0.0 0.0 
2.6348 508.94 1.0 0.0 0.0 0.0 0.0 0.0 
2.7205 1096.7 1.0 0.0 0.0 0.0 0.0 0.0 
2.5222 1030.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.466 772.39 0.0 0.0 0.0 1.0 0.0 0.0 
2.6426 729.01 1.0 0.0 0.0 0.0 0.0 0.0 
2.4977 280.38 0.0 1.0 0.0 0.0 0.0 0.0 
2.5917 925.56 0.0 0.0 0.0 0.0 0.0 1.0 
2.6145 730.98 1.0 0.0 0.0 0.0 0.0 0.0 
2.4738 1189.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.3079 517.07 1.0 0.0 0.0 0.0 0.0 0.0 
2.8835 1193.0 0.0 0.0 1.0 0.0 0.0 0.0 
2.6362 425.84 1.0 0.0 0.0 0.0 0.0 0.0 
3.2176 593.82 1.0 0.0 0.0 0.0 0.0 0.0 
2.7205 304.39 0.0 1.0 0.0 0.0 0.0 0.0 
2.4981 1217.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.4191 757.19 1.0 0.0 0.0 0.0 0.0 0.0 
3.2848 835.16 1.0 0.0 0.0 0.0 0.0 0.0 
2.5097 397.76 0.0 1.0 0.0 0.0 0.0 0.0 
2.848 718.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.742 674.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.5851 486.03 1.0 0.0 0.0 0.0 0.0 0.0 
2.618 749.06 0.0 0.0 0.0 1.0 0.0 0.0 
2.7056 447.54 1.0 0.0 0.0 0.0 0.0 0.0 
2.5104 461.85 1.0 0.0 0.0 0.0 0.0 0.0 
2.5362 818.71 0.0 0.0 0.0 0.0 1.0 0.0 
2.4461 978.34 0.0 0.0 0.0 1.0 0.0 0.0 
2.0417 1130.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.387 439.15 0.0 0.0 0.0 1.0 0.0 0.0 
2.4859 732.88 1.0 0.0 0.0 0.0 0.0 0.0 
2.3911 445.31 0.0 0.0 1.0 0.0 0.0 0.0 
2.5054 1116.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.5321 550.14 0.0 0.0 0.0 1.0 0.0 0.0 
2.4158 891.32 1.0 0.0 0.0 0.0 0.0 0.0 
2.4547 731.32 0.0 1.0 0.0 0.0 0.0 0.0 
2.5999 1227.7 0.0 0.0 0.0 1.0 0.0 0.0 
2.8798 255.24 0.0 1.0 0.0 0.0 0.0 0.0 
2.4165 380.27 0.0 1.0 0.0 0.0 0.0 0.0 
2.2592 658.9 1.0 0.0 0.0 0.0 0.0 0.0 
2.5476 632.28 1.0 0.0 0.0 0.0 0.0 0.0 
2.449 623.47 0.0 0.0 0.0 1.0 0.0 0.0 
2.5703 1414.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.9945 1089.2 1.0 0.0 0.0 0.0 0.0 0.0 
2.473 506.33 0.0 0.0 1.0 0.0 0.0 0.0 
2.5745 1112.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.5662 519.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.7557 305.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.242 347.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.4933 1261.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.3264 329.43 0.0 1.0 0.0 0.0 0.0 0.0 
2.5485 657.06 0.0 0.0 0.0 1.0 0.0 0.0 
2.1275 795.94 1.0 0.0 0.0 0.0 0.0 0.0 
2.4471 1996.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.5101 645.86 0.0 0.0 1.0 0.0 0.0 0.0 
2.5644 1242.5 0.0 0.0 0.0 0.0 1.0 0.0 
2.9326 653.23 1.0 0.0 0.0 0.0 0.0 0.0 
2.4736 862.39 0.0 0.0 1.0 0.0 0.0 0.0 
2.5364 537.75 0.0 0.0 1.0 0.0 0.0 0.0 
2.5621 855.82 0.0 0.0 0.0 1.0 0.0 0.0 
2.569 395.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.6302 974.81 1.0 0.0 0.0 0.0 0.0 0.0 
2.7016 674.54 1.0 0.0 0.0 0.0 0.0 0.0 
2.4754 542.18 0.0 0.0 0.0 1.0 0.0 0.0 
2.2934 414.76 1.0 0.0 0.0 0.0 0.0 0.0 
2.4919 449.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.427 978.56 0.0 0.0 0.0 1.0 0.0 0.0 
2.6121 438.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.7224 753.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.4435 745.82 0.0 0.0 0.0 0.0 1.0 0.0 
2.1913 974.18 0.0 1.0 0.0 0.0 0.0 0.0 
2.1844 670.17 0.0 1.0 0.0 0.0 0.0 0.0 
2.4813 1323.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4271 318.56 0.0 1.0 0.0 0.0 0.0 0.0 
2.4598 1398.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.6421 547.35 0.0 1.0 0.0 0.0 0.0 0.0 
3.0412 406.83 1.0 0.0 0.0 0.0 0.0 0.0 
2.4688 762.55 0.0 0.0 1.0 0.0 0.0 0.0 
2.2365 983.86 0.0 0.0 0.0 0.0 1.0 0.0 
2.3861 1273.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.4472 1431.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.4923 879.66 0.0 0.0 1.0 0.0 0.0 0.0 
2.5106 619.79 0.0 0.0 1.0 0.0 0.0 0.0 
2.7586 289.59 0.0 1.0 0.0 0.0 0.0 0.0 
1.8871 819.94 1.0 0.0 0.0 0.0 0.0 0.0 
2.9936 1164.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.5107 529.11 0.0 0.0 0.0 1.0 0.0 0.0 
2.4517 997.12 0.0 0.0 0.0 0.0 1.0 0.0 
2.3942 1224.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.4994 1511.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.5339 670.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.0648 343.44 1.0 0.0 0.0 0.0 0.0 0.0 
2.0859 583.24 0.0 1.0 0.0 0.0 0.0 0.0 
2.5372 518.76 0.0 1.0 0.0 0.0 0.0 0.0 
2.5106 971.07 0.0 0.0 1.0 0.0 0.0 0.0 
2.4614 710.63 1.0 0.0 0.0 0.0 0.0 0.0 
2.4494 812.94 0.0 0.0 1.0 0.0 0.0 0.0 
2.6675 1482.1 0.0 1.0 0.0 0.0 0.0 0.0 
1.7619 276.86 0.0 1.0 0.0 0.0 0.0 0.0 
2.4398 745.19 1.0 0.0 0.0 0.0 0.0 0.0 
2.5648 1363.4 0.0 0.0 0.0 0.0 0.0 1.0 
2.4501 815.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.2129 456.37 0.0 1.0 0.0 0.0 0.0 0.0 
2.5061 1259.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.2041 599.75 0.0 1.0 0.0 0.0 0.0 0.0 
2.4618 815.03 0.0 0.0 1.0 0.0 0.0 0.0 
2.5112 269.64 0.0 0.0 1.0 0.0 0.0 0.0 
2.2192 1076.8 0.0 0.0 0.0 0.0 1.0 0.0 
2.4046 693.83 0.0 0.0 0.0 0.0 0.0 1.0 
2.1637 689.3 0.0 1.0 0.0 0.0 0.0 0.0 
2.4155 495.74 1.0 0.0 0.0 0.0 0.0 0.0 
2.3581 90.478 0.0 1.0 0.0 0.0 0.0 0.0 
2.52 783.33 0.0 1.0 0.0 0.0 0.0 0.0 
2.5339 1562.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.4834 344.83 0.0 1.0 0.0 0.0 0.0 0.0 
2.4156 1357.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.5052 910.22 0.0 0.0 0.0 0.0 1.0 0.0 
2.917 772.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.5366 711.96 0.0 0.0 1.0 0.0 0.0 0.0 
2.7306 690.51 0.0 1.0 0.0 0.0 0.0 0.0 
2.4375 406.75 0.0 1.0 0.0 0.0 0.0 0.0 
3.2008 489.81 1.0 0.0 0.0 0.0 0.0 0.0 
2.3704 461.35 0.0 1.0 0.0 0.0 0.0 0.0 
2.6705 456.91 1.0 0.0 0.0 0.0 0.0 0.0 
2.5536 1444.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.6937 559.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.5661 585.93 0.0 0.0 0.0 0.0 0.0 1.0 
2.3506 717.91 0.0 0.0 0.0 0.0 0.0 1.0 
2.4552 802.06 1.0 0.0 0.0 0.0 0.0 0.0 
2.4492 397.95 0.0 0.0 0.0 0.0 0.0 1.0 
2.3065 472.3 0.0 1.0 0.0 0.0 0.0 0.0 
2.568 1785.7 0.0 0.0 0.0 1.0 0.0 0.0 
2.2285 640.07 0.0 1.0 0.0 0.0 0.0 0.0 
2.8415 1308.2 0.0 0.0 1.0 0.0 0.0 0.0 
2.7071 405.75 0.0 1.0 0.0 0.0 0.0 0.0 
2.388 910.71 1.0 0.0 0.0 0.0 0.0 0.0 
2.1025 684.58 1.0 0.0 0.0 0.0 0.0 0.0 
2.5262 763.05 0.0 0.0 0.0 0.0 1.0 0.0 
2.4521 1315.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.5565 1278.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.4047 689.92 0.0 0.0 0.0 0.0 0.0 1.0 
2.6374 864.05 1.0 0.0 0.0 0.0 0.0 0.0 
2.5498 738.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.8455 449.08 1.0 0.0 0.0 0.0 0.0 0.0 
2.5093 1128.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.4602 853.28 0.0 0.0 1.0 0.0 0.0 0.0 
2.5715 591.08 0.0 0.0 0.0 1.0 0.0 0.0 
2.4545 1568.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.5799 395.47 0.0 1.0 0.0 0.0 0.0 0.0 
2.6329 950.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.3763 847.07 0.0 0.0 0.0 0.0 0.0 1.0 
2.6101 313.21 0.0 1.0 0.0 0.0 0.0 0.0 
2.1552 1137.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4272 445.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.4468 511.45 1.0 0.0 0.0 0.0 0.0 0.0 
2.5874 226.97 0.0 0.0 1.0 0.0 0.0 0.0 
2.4689 810.72 0.0 0.0 0.0 0.0 0.0 1.0 
2.4749 978.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.6829 1500.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.6754 484.69 1.0 0.0 0.0 0.0 0.0 0.0 
2.6027 1386.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.4118 1065.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.4328 749.9 0.0 0.0 0.0 0.0 1.0 0.0 
2.5307 495.91 0.0 0.0 1.0 0.0 0.0 0.0 
1.5854 547.05 1.0 0.0 0.0 0.0 0.0 0.0 
1.5645 738.01 1.0 0.0 0.0 0.0 0.0 0.0 
2.5213 550.23 1.0 0.0 0.0 0.0 0.0 0.0 
2.3016 548.43 0.0 0.0 0.0 0.0 0.0 1.0 
2.5531 1059.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.332 401.46 1.0 0.0 0.0 0.0 0.0 0.0 
2.5491 744.77 0.0 0.0 0.0 1.0 0.0 0.0 
2.4749 540.48 1.0 0.0 0.0 0.0 0.0 0.0 
2.5783 236.94 0.0 1.0 0.0 0.0 0.0 0.0 
2.5491 526.73 0.0 0.0 0.0 1.0 0.0 0.0 
2.4482 587.09 0.0 0.0 1.0 0.0 0.0 0.0 
2.4593 436.12 1.0 0.0 0.0 0.0 0.0 0.0 
2.419 567.98 1.0 0.0 0.0 0.0 0.0 0.0 
2.8694 811.35 1.0 0.0 0.0 0.0 0.0 0.0 
2.3954 1078.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.4111 968.89 0.0 0.0 0.0 1.0 0.0 0.0 
2.5297 879.52 0.0 0.0 1.0 0.0 0.0 0.0 
2.7481 726.56 0.0 0.0 0.0 1.0 0.0 0.0 
2.3425 800.06 1.0 0.0 0.0 0.0 0.0 0.0 
2.2929 709.11 1.0 0.0 0.0 0.0 0.0 0.0 
2.6026 485.02 1.0 0.0 0.0 0.0 0.0 0.0 
2.1243 504.82 1.0 0.0 0.0 0.0 0.0 0.0 
2.5662 624.93 0.0 1.0 0.0 0.0 0.0 0.0 
2.4677 1384.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4703 740.12 0.0 0.0 1.0 0.0 0.0 0.0 
2.5818 1179.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.5409 464.2 0.0 0.0 1.0 0.0 0.0 0.0 
2.408 844.49 0.0 1.0 0.0 0.0 0.0 0.0 
2.5499 1617.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.4389 928.75 0.0 0.0 0.0 1.0 0.0 0.0 
2.4662 481.28 0.0 0.0 0.0 1.0 0.0 0.0 
2.7347 760.49 0.0 0.0 0.0 1.0 0.0 0.0 
2.3445 825.24 1.0 0.0 0.0 0.0 0.0 0.0 
2.3232 1538.1 0.0 1.0 0.0 0.0 0.0 0.0 
2.4273 313.11 0.0 1.0 0.0 0.0 0.0 0.0 
2.3826 367.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.5007 835.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.3235 664.49 0.0 1.0 0.0 0.0 0.0 0.0 
1.9324 809.02 1.0 0.0 0.0 0.0 0.0 0.0 
2.4458 946.04 0.0 0.0 0.0 0.0 0.0 1.0 
2.5664 953.53 0.0 0.0 0.0 0.0 0.0 1.0 
2.8042 746.93 1.0 0.0 0.0 0.0 0.0 0.0 
2.4969 881.92 0.0 0.0 1.0 0.0 0.0 0.0 
2.5587 672.59 0.0 0.0 0.0 1.0 0.0 0.0 
2.5853 865.02 0.0 0.0 0.0 0.0 0.0 1.0 
2.4739 1275.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.4968 237.81 0.0 0.0 0.0 0.0 0.0 1.0 
2.3486 730.08 1.0 0.0 0.0 0.0 0.0 0.0 
2.7979 948.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.2037 579.48 1.0 0.0 0.0 0.0 0.0 0.0 
2.4295 1328.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.3745 393.81 0.0 0.0 1.0 0.0 0.0 0.0 
2.4118 495.61 0.0 1.0 0.0 0.0 0.0 0.0 
2.4227 747.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.6456 519.36 1.0 0.0 0.0 0.0 0.0 0.0 
2.4869 1456.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.8047 750.36 1.0 0.0 0.0 0.0 0.0 0.0 
2.2425 736.58 1.0 0.0 0.0 0.0 0.0 0.0 
2.7168 253.2 0.0 0.0 0.0 0.0 0.0 1.0 
3.0653 644.98 1.0 0.0 0.0 0.0 0.0 0.0 
2.9297 546.39 0.0 0.0 0.0 0.0 0.0 1.0 
2.5364 524.98 0.0 0.0 0.0 1.0 0.0 0.0 
2.2426 622.46 0.0 0.0 0.0 0.0 0.0 1.0 
2.5291 2176.8 0.0 0.0 0.0 0.0 0.0 1.0 
2.4664 1055.8 0.0 0.0 0.0 0.0 1.0 0.0 
1.6928 648.11 1.0 0.0 0.0 0.0 0.0 0.0 
2.601 974.67 0.0 1.0 0.0 0.0 0.0 0.0 
2.5064 1170.1 0.0 0.0 0.0 0.0 1.0 0.0 
2.4716 823.66 0.0 0.0 0.0 1.0 0.0 0.0 
2.5373 796.56 0.0 0.0 1.0 0.0 0.0 0.0 
2.1211 1296.5 0.0 0.0 0.0 0.0 0.0 1.0 
2.3974 606.78 0.0 0.0 1.0 0.0 0.0 0.0 
2.3387 824.76 0.0 0.0 0.0 0.0 0.0 1.0 
2.4376 538.14 0.0 0.0 0.0 1.0 0.0 0.0 
2.4698 1860.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.6393 598.8 0.0 1.0 0.0 0.0 0.0 0.0 
2.3137 382.16 0.0 1.0 0.0 0.0 0.0 0.0 
1.9706 1431.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.3246 228.57 0.0 1.0 0.0 0.0 0.0 0.0 
2.4593 744.18 1.0 0.0 0.0 0.0 0.0 0.0 
2.5258 1718.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.2907 398.02 0.0 1.0 0.0 0.0 0.0 0.0 
2.2896 262.5 0.0 1.0 0.0 0.0 0.0 0.0 
2.6211 554.29 1.0 0.0 0.0 0.0 0.0 0.0 
2.5202 655.45 0.0 0.0 0.0 1.0 0.0 0.0 
