TEMP	HUMID	SOLAR	WIND	!WBHW 
51.7	0.0082	148.5	3.68	2.9
54	0.0087	222.2	7.38	3.6
58.5	0.0094	405.5	7.83	2.6
63.4	0.0083	429.9	10.97	3
66.2	0.0069	618.8	11.48	2.7
68.5	0.006	537.3	13.31	2.7
69.7	0.0054	347.4	10.23	2.5
69.7	0.0054	96.8	7.95	2.6
69.5	0.0052	32.3	6.54	2.7
68.2	0.0054	-0.2	5.4	2.9
66.5	0.0057	-0.1	1.43	3.6
65.4	0.0057	0.1	0.76	3.4
64.2	0.0059	0.4	0.05	3.5
64.2	0.0061	0.3	1.43	3.5
62.3	0.0062	0.3	2.79	3.5
63.5	0.0063	0.1	5.38	3.3
60	0.0076	0.3	2.39	3.7
60.5	0.0091	0.4	2.23	3.7
60.2	0.0098	0.4	6.53	3.6
57.3	0.0098	0.4	5.42	3.7
57.8	0.0093	0.5	0.85	3.4
57.5	0.0098	0.5	1.12	3.8
57	0.01	1.7	5.88	3.7
56.9	0.006678	7.7	5.8	3.6
57.3	0.007476	31.4	3.65	3
57.9	0.00809	56	2.92	2.7
59.1	0.008781	69.4	5.34	2.6
60.4	0.00784	58.9	3.67	2.9
60.6	0.0097	56	5.09	2.4
60.8	0.008515	30.6	6.43	2.7
59	0.007924	68.5	6.89	2.7
60.3	0.008246	52.6	4.88	2.6
60.8	0.009205	27	6.73	2.6
60.5	0.006911	0.3	4.14	3.2
59.3	0.0092	0.3	9.27	3.1
54.5	0.0035	0.6	12.81	3.4
52.6	0.003	1	13.07	3.7
51.6	0.0024	1	13.68	3.8
50.5	0.0022	1.1	14.58	4.2
48.8	0.0014	1.2	16.63	4.4
46.8	0.0016	1.4	15.84	4.5
44.2	0.002	1.5	15.69	4.5
41.7	0.0023	1.7	15.73	4.5
40.5	0.0024	1.8	14.41	4.6
39.4	0.0024	1.8	12.23	4.4
38.3	0.0026	2	12.46	4.7
38	0.0026	21.4	11.7	4.8
38	0.0026	177.8	11.64	4.2
39.9	0.0022	370.3	11.43	3.7
42.5	0.0019	539.2	10.93	3.6
45.1	0.0017	656.8	9.68	3.6
47.8	0.0012	711	8.12	3.8
49.9	0.0003	698.8	11.61	3.7
51.1	0.0006	611.4	9	3.4
51.9	0.0002	465	12.8	3.5
52.4	0.0003	271.7	11.94	3.7
52.1	0.0004	74.6	7.24	4.2
50.6	0.0006	1.4	2.01	4.2
49.6	0.0007	1.2	3.12	4.3
49.4	0.0007	1.2	4.01	4.1
49	0.0007	1.4	4.62	4.2
47.5	0.0013	1.2	5.8	4.4
44.2	0.002	1.6	7.33	4.4
43.5	0.0021	1.5	7.41	4.5
43.5	0.0014	1.5	8.61	4.6
41.9	0.0013	1.6	9.58	4.5
41.6	0.0013	1.7	7.82	4.6
40.9	0.0014	1.7	8.14	4.6
40	0.0016	1.7	8.79	4.7
39.4	0.0018	2	8.51	4.6
39.4	0.002	21.9	8.09	4.6
40.8	0.0022	178.3	9.17	3.6
46	0.0023	370.8	7.94	3.7
52.3	0.0015	541.2	11.35	3.4
56	0.0008	658.8	12.76	3.4
58.2	0.0003	715.4	13.67	3.2
59.9	0.0001	697.3	13.77	3.4
61.1	0.003788	611.9	14.46	3.1
61.6	0.0007	465.5	13.42	3
61.5	0.0015	273.2	14.26	3.1
59.8	0.0023	73.8	14.34	3
57.1	0.003	0.6	12.8	3.5
54.9	0.0036	0.5	14.64	3.7
53.8	0.0042	0.5	11.86	3.5
52.1	0.0046	0.6	8.66	3.6
50.8	0.0049	0.9	8.79	3.6
51.1	0.0056	0.9	9.18	4.4
52.3	0.0063	0.9	10.27	3.8
51.3	0.0064	0.9	10.22	4.3
50.7	0.0069	1	6.91	3.9
50.4	0.0074	1.1	9.06	3.9
50.2	0.0077	1.1	9.43	4.5
51.3	0.0081	1.1	8.74	4.3
51.4	0.005509	1	8.92	4
52.5	0.005512	19.2	11.31	4
53.8	0.0089	161.9	8.34	3.4
56.7	0.0093	342	10.34	3.7
62.1	0.0089	387.4	12.84	3.5
65.8	0.0079	439.6	14.89	3.2
68	0.0071	665.6	13.78	3.2
69.3	0.0065	582.2	12.05	2.9
70.2	0.0063	465.5	10.2	3.1
70.6	0.0064	356.7	9.99	3
69.5	0.0065	116.1	9.45	3
68.3	0.007	23.6	9.97	2.9
66.8	0.0071	-0.2	9.51	3.1
65.7	0.0078	-0.2	6.71	3
64.4	0.0085	-0.2	5.98	3.3
63.1	0.0089	-0.1	6.22	3.1
62	0.0093	0	6.15	3.2
61	0.0098	0	5.14	3.2
59.9	0.011	0.3	3.5	3.4
59.2	0.008966	0.3	4.21	3.1
58.6	0.006687	0.4	4.32	4.1
52.4	0.006532	0.5	6.33	3.4
47.8	0.005142	0.9	8.27	3.8
46.1	0.0045	1.1	8.96	4.5
45.1	0.004709	1.2	9.23	3.9
45	0.004303	7.9	7.71	4.4
44.6	0.004091	30.9	8.87	4.7
44.6	0.004258	66.8	9.46	4.1
44.6	0.00423	46.3	7.39	4
45.1	0.003857	85.1	7.55	4.3
45.1	0.00373	52.1	7.77	4.5
44.8	0.003898	35.5	8.66	4.2
44	0.003427	57.2	9.29	4.7
43.8	0.003569	40.6	9.24	4.3
42.7	0.003341	15.3	9.46	4.6
41.9	0.003207	5.9	10.84	4.6
42	0.003046	1.7	9.06	4.5
41.8	0.002964	1.6	9.46	4.4
41.6	0.00263	1.6	12.61	5.1
41.6	0.002577	1.6	9.32	4.5
41.5	0.002494	1.7	9.05	4.4
39.5	0.003256	1.8	8.3	4.4
39	0.003129	2	7.4	5.2
38.7	0.003263	2.1	7.08	4.7
37.6	0.003133	2.1	6.82	5
36.5	0.0045	2.2	7.05	4.9
34.9	0.002891	2.3	6.68	5
33.9	0.004	2.5	6.19	4.9
33.7	0.0037	2.5	5.11	5
32.4	0.0036	25.3	5.45	5
34.7	0.0032	189.5	5.19	3.7
39.6	0.0027	389.4	4.3	4
44.7	0.0024	563.1	1.77	4
49	0.0017	685.6	2.52	3.6
52.1	0.0011	742.7	1.57	3.7
53.4	0.0009	723.2	1.91	3.4
54.6	0.0008	637.3	3.27	3.2
54.8	0.001	492.3	5.15	3.6
55.4	0.0006	300.5	4.49	3.2
55.1	0.0008	89.9	3.8	3.2
52.9	0.0008	1.2	3.57	4.2
51	0.001	1.1	5.78	4.6
49.4	0.0014	1.2	5.96	3.6
47.8	0.0019	1.4	8.63	4.4
46.7	0.0025	1.5	8.82	4.6
46	0.0029	1.5	9.64	4.5
44.1	0.0031	1.6	9.2	4.6
43.8	0.0029	1.7	8.11	4.2
43.8	0.0033	1.6	8.04	4.3
42.7	0.0034	1.7	5.91	5
42.4	0.0035	1.8	4.82	4.6
42.5	0.0036	1.8	4.4	4.1
42.4	0.004	1.8	2.81	4.1
41.9	0.004	27.5	6.87	4.6
43.1	0.0044	148	5.95	3.5
47.3	0.0036	404	9.47	3.7
52	0.0029	432.3	7.41	3.4
56	0.0018	597.3	5.47	3.3
58.9	0.0013	735.4	3.57	3.2
62.9	0.001	711.5	2.39	2.9
64.6	0.0006	622.7	2.38	2.7
66	0.0006	491.9	2.38	2.7
66.3	0.0003	295.7	4.64	3.1
64.7	0.0009	78	5.18	2.8
61.6	0.0018	0.6	3.66	3.1
58.8	0.002	0.6	5.59	3.3
56.3	0.002	0.7	5.19	3.7
54.9	0.0024	0.9	3.76	3.6
53.2	0.0026	1	5.55	3.7
52.6	0.0027	1.1	6.37	3.8
52.6	0.0026	1	7.65	4.1
49.4	0.0032	1.2	6.36	3.8
49.4	0.0035	1.4	5.68	3.9
46.9	0.0036	1.4	4.56	4
45.2	0.0038	1.6	5.03	4.1
46.8	0.0044	1.4	6.43	4
46.2	0.0049	1.4	5.37	3.9
46.3	0.0054	7.9	5.62	4.1
48.4	0.0057	40.2	6.38	4
52.4	0.0058	123.9	6.63	3.4
56.5	0.0069	113.9	8.34	3.1
58.1	0.0079	93.8	9.66	3.2
59.3	0.0085	74.6	8	3.1
60.8	0.0094	85.1	9.85	2.7
62	0.0103	125.1	12.21	2.6
62.4	0.0115	48.7	10.67	2.5
62.5	0.00795	19.9	10.37	2.7
62.8	0.009095	4.7	10.19	2.5
63.8	0.009231	0.1	10.09	2.5
64.8	0.008917	-0.1	9.54	2.7
64.8	0.009139	-0.1	9.97	2.6
64.8	0.009122	-0.1	8.97	2.5
64.5	0.008695	-0.2	9.25	2.6
63.4	0.01126	-0.1	6.8	2.7
63.6	0.011686	-0.1	8	2.6
64.5	0.0114	0	8.99	2.9
65	0.012468	0	7.91	2.6
64.8	0.012243	-0.1	8.47	2.7
64.9	0.011992	-0.1	9.41	2.8
65.3	0.012284	-0.1	10.61	2.7
65.4	0.011611	-0.1	12.62	2.8
66.1	0.011208	1.4	15.09	2.7
57.6	0.0101	14	16.39	3.1
55.5	0.006526	40.2	8.39	3
56.2	0.00701	96	3.6	2.3
57.5	0.00601	88.5	3.4	2.7
57.6	0.006052	115.3	4.68	2.7
58.7	0.00637	369.4	12.17	2.3
61.8	0.006655	406.4	10.15	2.2
64.8	0.0119	77.7	4.61	2.3
63	0.012	16.2	3.4	2.1
61.3	0.009271	5.4	3.94	2.2
53.2	0.003157	0.4	23.94	3.3
53.3	0.005716	0.7	9.55	2.8
54.7	0.009	0.7	2.83	3.1
54.1	0.0089	0.6	3.36	3.6
52.9	0.00322	0.5	3.65	3.6
53.1	0.007017	0.6	5.63	2.7
53.1	0.006085	0.6	5.61	3.4
53	0.005914	0.7	5.55	3.6
52.6	0.00621	0.9	3.58	3.3
51.4	0.005247	0.9	2.27	3.6
50.6	0.004938	1	0.82	3.5
48.6	0.004401	1	1.55	3.8
47.8	0.004121	1.1	0.83	3.7
47.7	0.004368	23.6	2.91	3.6
49.3	0.004237	144.1	4.13	3.5
52.8	0.004761	223.4	4.61	3
55.1	0.004911	196.8	3.97	3
57.5	0.005311	207.3	3.03	2.7
62.1	0.006818	167.3	3.86	2.6
66.2	0.008424	151.4	3.95	2.4
69.7	0.009063	129.7	2.63	2.4
70.8	0.009377	163.4	2.15	2.1
73.1	0.009986	136.1	2.59	2.2
73.6	0.011291	33.1	3.42	2.2
73.8	0.014621	0	4.96	1.9
73.3	0.013436	-0.3	3.41	2.2
73.2	0.012893	-0.5	2.43	2.2
72.5	0.011599	-0.3	2.21	2.5
72.3	0.010869	-0.3	1.68	2.4
72.2	0.014899	-0.2	1.7	2.3
71.8	0.014677	-0.3	2.72	2.6
71.8	0.015953	-0.2	3.24	2.5
72.1	0.016387	-0.3	4.53	2.5
71.9	0.01642	-0.3	4.41	2.5
64.3	0.010942	-0.1	11.55	3.3
59.5	0.00744	0.4	15.99	3.5
56.6	0.005542	0.5	16.36	4.3
52.1	0.005426	2.3	13.17	4
51	0.005064	18.2	11.12	4.4
50.4	0.005097	48.2	10.16	3.9
51	0.004749	96.3	9.43	4.2
52.8	0.0083	188	11.96	4.6
54.2	0.0075	334.2	14.03	3.9
57.1	0.0068	655.4	16.18	3.6
55.8	0.0063	592.9	13.59	3.5
56.3	0.0059	480.1	14	4
55.5	0.0057	293.7	14.27	4.1
54.3	0.0057	88.7	11.26	4.4
52.4	0.0058	2.2	8.44	3.6
50.3	0.006	1.2	7.98	4.1
49.4	0.0057	1.4	7.8	3.8
47.6	0.0055	1.5	7	3.7
47	0.0051	1.5	7.38	5.1
45.9	0.005	1.5	9.19	4.6
46	0.0046	1.6	10.88	4.9
45	0.0046	1.7	9.62	4.7
43.4	0.0047	1.7	8.73	4.4
42.4	0.0047	2	6.88	4
41.3	0.0047	2	7.26	5
40.9	0.0045	2.1	8.81	5
41	0.0044	2.1	8.16	4.8
40.8	0.0044	30.4	6.21	4.6
42.4	0.0044	200.2	5.76	3.8
45.8	0.0043	404	7.96	4.1
50.1	0.0036	583.1	8.78	4.1
53.8	0.0027	706.1	8.42	4.5
56.3	0.002	764.7	9.13	4
58.3	0.0018	749.6	7.58	3.9
59.9	0.0015	663.7	7.6	3.9
61.1	0.0012	517.2	7.5	4.1
61.5	0.0012	321	6.35	3.8
59.7	0.0023	107.3	7.18	4
56.8	0.003	1.7	4.51	3.6
54.8	0.0027	1	3.86	4.2
53.3	0.0023	1.2	3.57	4.1
51.4	0.0024	1.2	3.98	4
50.4	0.0024	1.5	2.49	4
50.8	0.0024	1.6	2.49	4.2
50.4	0.0024	1.7	2.49	4.6
50.1	0.0024	1.8	0.3	4.7
48.4	0.0026	1.7	1.62	4.5
47.4	0.0024	1.8	4.17	5
45.6	0.0026	1.8	4.86	4.3
41.9	0.0032	2	2.5	5.1
41.5	0.0035	2.2	4.19	4.6
40.6	0.0042	30.4	6.19	4.6
43	0.0046	199.5	6.79	4.1
48.3	0.0051	399.6	12.04	4.1
53.2	0.0044	573.4	13.04	3.7
56.1	0.0039	692.5	11.03	3.7
58.5	0.0036	694.9	10.78	3.7
60	0.0035	611.4	9.22	3.5
60.9	0.004	551.4	8.86	3.3
61	0.0047	466	9.96	3.5
59.9	0.0051	231.2	9.67	3.2
58.6	0.0057	65.5	10.22	4.3
57.5	0.0061	1	9.15	3.9
56.4	0.0065	0.6	8.8	3.5
54.8	0.0069	0.7	8.89	4.6
53.8	0.0073	0.9	7.01	4
54.3	0.0078	0.9	7.63	4.2
54.5	0.0081	0.7	8.36	4.1
54.7	0.0086	0.9	7.78	4.5
55.2	0.0091	0.9	2.39	3.9
54.9	0.005579	0.7	2.37	3.7
55	0.004695	0.7	1.09	4.2
54.6	0.004985	0.7	2.44	4.1
54.6	0.004398	0.7	0.69	4.3
55	0.004453	0.7	2.8	4.6
54.4	0.004298	15.8	3.83	4.6
54.8	0.004522	110.7	4.1	3.9
57.1	0.004971	189.5	5.14	3.5
57.8	0.005254	160.5	6.32	3.5
60.6	0.0113	523.6	8.84	2.7
64.2	0.0093	431.8	7.64	3
67.3	0.0071	616.3	7.03	2.9
69.7	0.0043	621.2	7.17	2.8
70.7	0.004	468.4	5.68	2.7
70.7	0.0045	170.7	5.36	2.8
70.3	0.0046	45.8	2.05	2.9
69.3	0.0047	0.6	0.06	3.1
68.1	0.0048	0.3	0.15	3.2
66.7	0.0044	0.4	0.62	3.3
65.7	0.0036	0.4	0.49	3.4
64.4	0.0038	0.5	2.27	3.6
62.7	0.0037	0.5	2.75	3.7
60.4	0.0043	0.6	2.23	3.7
58.5	0.005	0.7	2.35	4
58.5	0.0051	0.7	1.62	3.9
57.5	0.0045	0.9	2.52	4
56.4	0.0047	0.9	3.54	4.2
54	0.0055	1	1.53	4
54	0.0054	1.1	0.82	4.1
51.8	0.0056	21.4	2.99	4
52.3	0.0064	205.1	3.56	3.9
56.8	0.0077	353.3	2.24	3.5
61.7	0.0086	449.9	2.48	3
66.6	0.0068	648.5	2.94	2.8
70.2	0.0038	711.5	3.72	2.7
71.3	0.0037	718.3	3.3	2.7
72.7	0.0021	530.4	3.81	2.5
72.5	0.0019	232.9	3.94	2.5
71.6	0.0033	86.8	4.82	2.4
70.4	0.0047	20.6	3.68	2.7
68.6	0.0059	0.4	4.08	2.8
67.5	0.0075	0.3	3.17	2.9
66.2	0.009	0.4	4.09	2.9
65	0.0116	0.4	4.96	3
64.2	0.006604	0.5	6.34	2.9
63.9	0.010319	0.5	6.3	3
64	0.00955	0.5	5.12	3.4
63.6	0.010206	0.6	5.72	3.1
63.5	0.009936	0.6	4.67	3.2
63.3	0.010186	0.7	4.6	3.1
63.3	0.00967	0.6	5.46	3.3
63	0.010111	0.6	5	3.1
63.1	0.009409	0.6	3.9	3.2
63.4	0.008674	3.8	4.08	3.3
63.7	0.008578	54.6	3.15	2.9
66.1	0.010005	115.8	6	2.5
67.9	0.010557	139.5	7.98	2.4
70.2	0.01076	299.6	7.17	2
72.5	0.0174	308.8	7.92	2.1
74.7	0.0162	506	10.02	2
76.4	0.0135	467.9	12.3	1.9
76.8	0.013	195.9	10.73	2.1
77.2	0.0129	136.3	11.24	2
77.1	0.0132	53.8	11.75	2.3
75.5	0.0142	0.5	10.74	2.2
73.8	0.0156	-0.2	10.33	2.3
72.5	0.0173	-0.1	11.18	2.4
72.6	0.014839	-0.1	9.69	2.3
72.7	0.014288	-0.1	9.01	2.4
72.7	0.017239	-0.1	8.06	2.3
72	0.016344	0	8.37	2.6
72.3	0.016497	0	8.42	2.6
72.9	0.016935	-0.1	9.1	2.4
72.3	0.01613	-0.1	10.36	2.6
71.7	0.016714	-0.1	9.73	2.4
71.5	0.015947	0	9.34	2.6
71.5	0.015648	0	10.67	2.6
71.5	0.015523	7.7	8.95	2.6
72.1	0.015186	24.8	8.35	2.5
72.5	0.016447	49.2	7	2.1
73	0.018459	39.9	7.16	1.1
73.5	0.018463	60.7	7.48	0.5
73.7	0.0181	63.6	10.64	0.8
73.6	0.017412	94.1	10.12	0.6
73.5	0.009565	58.9	7.41	3.4
74.9	0.0189	253	9.15	2.3
76.6	0.0198	110.7	7.41	2.1
67.6	0.0139	6.7	15.51	2.5
61.1	0.008073	0.4	13.29	3
59.3	0.006865	0.6	14.89	3.2
59	0.005965	0.7	14.32	3.6
58.8	0.006257	0.5	9.27	3.2
58.1	0.004797	1	3.75	3.3
57.5	0.006485	1.1	6.68	4
57.1	0.007615	1.1	7.26	3.4
56.1	0.006179	1.1	7.57	4.2
55.3	0.006983	1.2	4.53	3.4
54.3	0.005736	1.4	5.09	4
52.9	0.005016	1.4	6.15	4.6
51.5	0.005161	1.5	6.35	4.2
50.1	0.004837	1.6	8.12	4.4
48.9	0.004499	37	7.06	4.3
49.9	0.0071	212	7.37	3.4
52.6	0.0058	414.7	6.53	4.2
55.5	0.0055	589.5	6.1	4
58.3	0.0046	713	5.74	3.7
60.6	0.0037	768.6	7.82	3.7
62.7	0.0038	754	6.85	3.7
64.2	0.0036	669.5	6.62	3.5
65.6	0.0035	521.1	5.13	3.4
66.2	0.0029	324.9	6.2	3.5
65.6	0.0025	114.8	4.9	3.4
63.3	0.0036	2.8	2.87	3.7
61.6	0.0035	0.9	2.62	3.8
60.4	0.0034	1	0.8	3.9
58.6	0.0033	1.2	2.93	3.9
57.4	0.0033	1.2	2.07	4
56.2	0.0031	1.4	2.92	4
57.4	0.003	1.4	6.55	4.3
56.3	0.0032	1.2	8.15	5
56.5	0.0032	1.2	5.93	4.2
52.1	0.0044	1.5	4.92	3.7
53	0.0042	1.5	7.18	5.3
53.9	0.0044	1.4	6.29	4
51.6	0.0044	1.6	1.46	4.1
48.9	0.0045	36.7	1.46	4.2
50.2	0.0044	209.5	3.59	4.2
55	0.004	413.3	5.77	4.1
60.3	0.0043	576.8	6.43	4.1
64.5	0.0046	713	7.57	3.9
67.3	0.0043	769.6	4.13	3.5
70.2	0.0033	754.4	4.1	3.5
71.9	0.0029	669	2.65	3.3
72.5	0.0027	522.1	2.4	3.3
73	0.0026	324.5	2.18	3.4
72.8	0.0028	113.1	2.6	3.3
71.4	0.0034	2.2	3.73	3.4
68.8	0.0041	0.3	5.72	3.5
67.5	0.0041	0.5	5.58	3.4
65.7	0.0043	0.5	4.23	3.6
65.3	0.0045	0.6	4.67	3.5
64.9	0.0045	0.6	7.42	3.9
62.8	0.005	0.5	8.05	3.8
61	0.0057	0.4	7.48	4.1
60	0.0057	0.6	7.49	4.1
59.1	0.006	1	7.96	4.1
57.9	0.0067	1	6.73	4.1
57.2	0.0082	1.1	6.81	4.1
55.8	0.0096	1.1	6.92	4.3
56	0.006732	40.2	6.64	3.4
55.2	0.005238	209	8.61	3.8
56.3	0.004871	271.7	5.68	3.4
60	0.004403	536.8	6.66	3
67.2	0.0095	712	9.16	2.7
70.7	0.0071	768.6	11.53	2.6
73.6	0.0052	754.9	12.47	2.6
74.8	0.0052	669	12.55	2.5
75.1	0.0048	521.6	11.58	2.4
75	0.0048	332.8	11.99	2.2
73.7	0.0043	113.4	11.78	2.5
71.3	0.004	1	13.86	2.8
68.4	0.0054	0	9.89	3
65.7	0.0067	0.4	8.88	3.1
63	0.0079	0.5	5.76	3.3
60.7	0.0085	0.6	7.18	3.5
59.9	0.0095	0.7	7.11	3.3
60.1	0.0103	0.7	10.35	3.8
59.8	0.011	0.9	8.43	3.8
59.4	0.00826	0.9	6.93	3.6
59.6	0.00823	0.7	9.43	3.7
59.7	0.007961	0.7	8.7	3.8
59.6	0.007704	0.7	7.85	3.8
59.5	0.007096	1.1	4.81	3.8
59	0.006195	23.1	5.09	4
60.9	0.007865	217.6	8.12	3
64.6	0.0132	272.2	11.79	2.9
67.2	0.013	370.3	12.01	2.8
69.7	0.0108	412.8	15.07	2.4
71.8	0.0095	453.3	13.4	2.5
73.5	0.0085	385.5	14.89	2.2
75.1	0.008	548	14.98	2.1
75.4	0.008	412.3	13.38	2
74.4	0.0078	241.2	14.51	2
72.5	0.0086	76	13.41	2.2
70.6	0.009	1.2	10.01	2.4
69.7	0.0095	0.1	11.37	2.5
68.4	0.01	0.1	7.9	2.4
67.3	0.0106	0.3	8.24	2.5
65.7	0.012	0.4	7.94	2.7
65.6	0.0136	0.4	7.46	2.6
66.3	0.01254	0.4	7.41	2.7
66.8	0.012147	0.4	6.42	2.9
66.5	0.01192	0.4	6.47	3
66.5	0.012321	0.4	7.18	2.9
67	0.012791	0.4	6.67	2.8
67.7	0.013007	0.3	6.93	2.8
67.8	0.013	0.4	7.21	2.8
67.7	0.012274	13.6	7.94	2.8
68.6	0.012173	56.5	8.61	2.7
69.7	0.012931	118.5	9.28	2.3
71	0.0165	97.7	10.06	2.2
71.2	0.0166	64.1	6.85	2.1
72.5	0.0167	156.8	8.25	2.1
73.7	0.0154	235.1	9.28	2
74.6	0.0144	225.6	10.99	2.1
74.2	0.0146	83.8	8.86	1.8
73.6	0.0151	74.1	8.68	1.9
72.7	0.0161	24.3	5.83	2
72.3	0.0162	0.1	6.04	2
71.7	0.0167	-0.3	6.82	2.1
71.1	0.0165	-0.3	5.94	2.1
70.9	0.012408	-0.2	5.24	2.1
70.5	0.011655	0	5.47	2.2
70.8	0.015528	0	5.07	2.1
71	0.015351	0	9.7	2.3
70.3	0.01565	0	8.12	2.2
69.3	0.014556	0	6.53	2.5
69	0.014834	0.1	5.81	2.4
69	0.01463	0.1	6.29	2.5
69.2	0.014863	0.1	5.62	2.4
69	0.014524	0.3	8.93	2.4
68.4	0.0107	39.7	11.94	2.4
68.9	0.0117	210.2	9.42	2.3
71.2	0.0146	393.8	8.93	1.9
67.8	0.0126	473.3	6.39	1.8
66.8	0.0114	634.9	3.17	1.8
71	0.0101	685.1	6.24	1.8
72.1	0.0077	704.2	7.24	1.7
73.2	0.0066	655.4	7.87	1.7
73.2	0.0059	507.5	6.5	1.7
72.5	0.0052	305.4	7.35	1.8
68.2	0.0043	101.2	7.22	2
62.8	0.0039	2.3	7.66	2.2
56.5	0.0039	0.5	10.09	2.7
53.4	0.0041	0.9	13.81	3.4
52.9	0.0027	1.1	12.19	3.2
52.8	0.0016	1.1	9.3	3.4
52.4	0.0019	1.1	11.56	4.2
51.4	0.0003	1.4	9.93	3.5
51.4	0.005307	1.4	10.57	3.9
51.2	0.0023	1.4	9.18	3.6
49.9	0.0014	1.5	8.18	3.5
49.2	0.0001	1.6	5.08	4
47.3	0.0002	1.7	5.7	3.9
46.3	0.0016	1.7	5.44	4
45.8	0.0019	27.5	6.19	4
47	0.0007	159.5	8.2	3.9
49.4	0.003704	335.7	11.12	3.8
51.9	0.003411	450.9	9.53	3.4
54.2	0.003055	613.9	10.56	3.2
56.1	0.002925	604.1	9.88	3.2
57.5	0.003396	589.5	8.76	3
58.4	0.003263	524.1	8.32	3.1
58.3	0.003875	400.6	9.21	3.1
57.6	0.004587	192.7	8.58	3.2
56.3	0.00506	69.2	8.52	3.4
54.2	0.004178	3.1	5.48	3.6
52.6	0.003801	1.2	6.11	3.8
51.3	0.003644	1.4	6.67	3.7
49.6	0.0003	1.4	6.01	3.9
47.8	0.0005	1.7	7.28	4.7
46.5	0.0002	1.7	6.96	3.8
45.4	0	1.8	7.26	4.1
44.3	0.003759	2	7.17	4.3
43.6	0.003928	2	8.87	4.1
43.2	0.004031	2	9.6	4
43.2	0.004018	2.1	10.06	4
42.5	0.003948	2.1	9.79	3.9
42.2	0.003713	2.1	9.78	4.2
42.3	0.003682	13.6	9.01	4.1
42.7	0.003737	61.1	9.06	3.9
43.7	0.003479	128.3	7.43	3.9
45.4	0.002976	240.8	6.47	4.1
46.5	0.003251	218.3	7.76	3.9
48.1	0.002977	258.6	6.26	3.9
49.8	0.003068	331.8	7.04	3.7
50.4	0.00326	209.8	7.13	3.8
50.8	0.003145	141.2	6.33	3.9
51.1	0.003405	70.4	5.69	3.7
50.6	0.003419	31.4	7.04	3.9
50	0.003044	1.8	6.55	4.2
49.4	0.00324	1.4	3.58	3.4
50.3	0.002392	1.4	3.53	4.1
49.2	0.002142	1.4	3.21	4.1
48.8	0.001965	1.4	2.5	3.9
48.6	0.00408	1.5	5.28	3.9
48.3	0.003671	1.5	3.17	4
48.4	0.003628	1.5	2.4	4
47.9	0.00375	1.5	3.66	4.1
47.9	0.003889	1.6	3.8	4
47.8	0.003852	1.6	3.35	4
47	0.003682	1.5	3.98	4.1
44.9	0.0001	1.7	4.67	4
43.6	0.002	4.4	5.84	3.9
43.1	0.0021	11.1	6.3	4.1
43.4	0.0017	28.7	5.51	4.4
43.7	0.0018	60.4	5.19	4
44.6	0.0025	75.8	4.57	4.1
45.5	0.0018	125.3	5.25	4
47.7	0.001	162.7	4.15	3.9
48.9	0.0006	59.7	3.65	4
49	0.0007	52.1	4.4	4
49.2	0.0007	31.1	5.01	3.8
49.3	0.0005	24.8	5.69	3.8
49.3	0.0003	3.1	5.82	3.8
49.4	0.0001	1.5	5.25	3.8
49.4	0.0002	1.5	4.55	4.1
49.5	0.002176	1.5	2.48	3.8
49.7	0.0009	1.4	1.84	4
49.9	0.0034	1.4	1.3	4.1
50.1	0.0039	1.4	1.47	4
50.1	0.0037	1.4	2.44	4
50.1	0.0035	1.4	4.56	4
50.1	0.0034	1.4	3.84	4.2
50	0.0033	1.4	4.42	4.2
50.1	0.0034	1.4	4.59	4.3
50.1	0.0034	1.5	4.87	4.2
50	0.0035	12.6	5.43	4.3
50.3	0.0034	69.9	6.84	4.2
51.6	0.003	150.9	6.61	3.6
52.4	0.0029	152.9	7.42	3.5
54.6	0.0006	460.6	7.95	2.7
56.2	0.003852	313.7	5.92	3.3
58.7	0.002209	368.4	6.27	3.6
60	0.003994	279.6	6.36	3.1
61.4	0.003421	545.5	5.27	2.5
63	0.004342	346.9	5.61	2.9
62.7	0.006517	132.2	5.92	2.8
60.5	0.00599	4.9	5.77	3
58.5	0.00367	0.7	4.23	3.6
57.3	0.00306	0.9	5.22	4
56.1	0.003995	0.9	5.08	3.1
55.1	0.003563	1	5.75	3.5
54.1	0.005766	1	6.97	3.7
52.8	0.005644	1.4	7.92	3.7
51.4	0.005197	1.4	7.86	4
49.9	0.004799	1.5	6.63	4
48.4	0.00426	1.6	4.16	4
47.6	0.003953	1.7	4.68	4.2
46.4	0.004432	1.8	7.26	3.8
45.9	0.004173	2.1	7.23	4
45.2	0.004126	53.3	11.82	4
47.4	0.0008	238.3	14.33	4.2
51.2	0.003779	444	13.31	3.7
55.6	0.004067	622.7	12.43	3
58.9	0.0002	730	9.41	3.4
61.5	0.00318	755.4	10.64	3.1
63.5	0.002614	785.2	8.14	3
65	0.004367	628	9.22	2.8
66.2	0.004428	539.2	8.58	2.8
67.1	0.006679	346.9	10.45	2.6
66.7	0.00824	131.7	7.99	2.7
64.5	0.007816	4.5	4.49	2.9
62.9	0.005676	0.5	4.58	3.4
60.5	0.004703	0.6	5.08	3.5
59	0.004412	0.7	6.25	3.6
57.1	0.004141	0.9	6.21	3.4
56.9	0.006899	0.7	9.84	3.6
57.5	0.00736	0.9	9.04	3.5
57.9	0.0012	0.9	13.8	3.9
