i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!o0	!o1
-0.38853	-0.06225	0.38153	-2.2968	-1.22338	-1.36543	0.47462	-0.17013	0.99334	-0.67155	0.07717	2.35253	0.5749	9.18864	9.65786	8.44769	20.28055	29.30234	2.40321	1.36743	-0.18943	0.30921	0.38976	-0.01376	-0.77324	-0.4407	0.47505	0.77312	1.17368	0.11478	0.0515	0.35449	0.75096	-1.62752	-0.5387	-0.92855	0.57246	0.80273	1.29048	-0.56703	0.11725	0.23545	0.65754	-2.0739	-0.97589	0.35975	1.37386	0.68585	1.05434	-0.11978	0	1
-0.19705	-0.92814	1.32032	-1.28949	-0.04428	-0.12282	-0.44621	-0.28084	-1.33733	1.44022	11.48797	6.29631	4.80251	4.01884	8.74506	2.09292	8.16173	12.67456	4.41439	0.79968	1.09466	-0.3726	1.32605	-0.03287	0.58467	0.35896	1.41127	0.23346	0.03704	1.33354	0.8908	0.47061	1.29445	-0.84557	0.28185	0.29487	0.10894	-0.09468	-0.64386	2.36301	0.31736	-0.39033	1.40575	0.6342	0.7046	1.0373	0.28657	0.31018	-0.48792	4.28031	0	1
-0.67239	-0.83729	0.87054	2.85872	0.64938	-0.91728	0.6007	-0.37725	-0.15717	-1.95545	6.25763	23.35437	7.72948	4.61207	8.22634	8.98219	0.89369	10.66817	3.64642	10.38015	0.11714	-0.7163	1.10065	3.28399	0.99251	2.09028	0.92499	0.32697	1.63195	-1.27118	2.62665	0.50492	1.59835	2.89392	0.64421	1.43855	0.90113	-0.09101	0.55073	-1.55961	0.15085	2.11132	1.86653	3.27678	0.9349	-0.55792	0.72948	0.49263	0.15508	-1.07809	0	1
-0.28342	-0.53339	0.78934	1.08768	-0.58979	-0.38191	-0.16117	0.56447	0.92576	0.8447	18.96001	0.13423	2.38225	23.19847	20.74018	1.2092	6.63034	2.0346	4.05624	3.7891	0.42276	-0.05033	3.6953	1.35162	-0.32626	1.10664	0.51404	1.01138	2.99983	0.9629	0.39526	0.4777	1.09059	1.71746	-0.11914	0.102	1.54601	2.55981	1.48362	2.16002	3.08707	0.25802	0.97741	3.45285	0.86089	1.1691	0.15683	0.92948	1.6967	1.78915	0	1
0.75399	-0.68031	-1.30719	0.06676	-0.34224	1.02046	0.63983	0.8105	-0.08014	-0.90039	10.02179	17.64554	3.54195	9.82077	16.62955	1.36651	0.12421	0.63742	37.86079	9.56788	1.05542	-0.07663	0.67915	0.63871	-0.16517	2.61138	1.11456	0.75023	0.42536	-0.63189	0.77622	0.37562	0.80591	1.31753	-0.00303	1.57559	1.812	6.11222	0.50278	-0.30116	0.78135	0.37537	0.58493	0.8617	1.21928	1.74483	0.64107	1.04269	1.18918	-0.5619	0	1
0.88792	0.78128	0.21699	0.43671	0.44833	1.00423	0.47112	0.53435	-1.3318	1.1274	9.21456	14.81362	14.19679	7.64891	2.96306	16.77987	30.31088	5.33623	14.03591	4.78411	0.81758	1.95987	3.03479	2.0642	0.53591	2.49115	0.44925	0.8371	-0.04528	1.34232	0.98937	1.52828	1.88719	1.05915	3.86717	1.40874	2.80261	2.76463	-0.0141	3.9948	2.06003	0.98961	1.42277	0.83558	0.48733	2.47397	0.54482	0.53912	-1.0348	1.22968	0	1
0.50942	1.60629	-0.8402	-0.79848	-0.50611	0.31873	-0.2904	-0.26533	1.18019	0.17793	3.53685	3.68688	0.14949	2.7628	16.48175	10.91124	24.42642	5.19966	6.43253	11.70683	0.89261	2.43603	0.11572	1.94622	-0.27775	0.3936	0.00892	0.07401	1.85671	0.66397	1.03506	1.85472	-0.61036	-0.48786	0.41638	0.37516	0.20625	1.82431	2.36317	0.63365	3.24292	2.07641	0.51136	-0.59749	-0.35073	1.20449	-0.10885	0.36493	2.496	0.92302	0	1
1.34835	-1.46402	0.98879	-1.80445	-1.15519	0.32927	-0.87782	1.79559	-0.55267	1.58187	7.24576	4.63679	5.61908	2.27684	5.52097	0.60321	3.32814	16.70552	63.09668	9.10896	1.2778	-0.83719	1.51265	-1.30669	-0.57614	0.66073	0.60007	1.67379	0.43414	2.61858	2.08182	-1.03467	0.97782	-0.8255	3.23986	1.34772	-0.24129	2.44306	-0.48979	3.34718	1.39149	-0.40342	1.01516	-0.56869	-0.58645	4.14537	1.77427	3.4262	2.84088	3.30884	0	1
0.24453	0.4009	-0.47217	1.34903	-0.37718	0.31834	-1.18341	-0.90839	-0.01121	-0.13264	2.14687	3.68377	7.89503	14.04699	6.18447	6.33608	52.56639	5.19081	4.69424	1.70041	0.46066	0.43885	0.11812	2.27783	-0.04414	0.84268	-0.68142	-0.05516	0.26061	0.45631	0.25105	1.46349	-0.18245	2.63956	-0.33961	1.63448	-0.49941	0.14005	2.43893	-0.0517	1.75749	1.61692	-0.40349	1.46206	3.29942	1.02077	0.94356	-0.63478	0.73174	0.27031	0	1
-1.10984	0.91172	1.96296	-0.20124	-0.95521	1.12575	-1.6307	-0.04008	1.07865	0.64618	0.00477	8.24383	14.11045	0.4926	18.59884	7.35009	12.76405	6.13672	4.16724	8.17532	-0.49328	1.01519	2.25729	-0.0747	-0.33748	2.31049	-1.29496	0.003	1.18413	2.54377	-0.51024	1.86601	3.57077	0.0593	0.18401	6.50276	-1.28963	0.31446	2.29826	2.43257	-0.94439	0.92073	1.99982	0.25785	0.56117	3.39381	-1.11634	0.17323	1.18022	1.19981	0	1
0.63966	1.92855	-0.15146	-0.95634	-0.54254	-1.02563	-0.63168	0.25682	1.01355	0.94517	4.25673	10.53125	6.74545	0.1808	1.90579	9.94244	7.56628	1.57588	5.81024	3.62636	0.71031	4.45177	0.32159	-0.76323	1.84552	3.78599	0.27595	0.42121	1.00815	2.16015	1.50647	1.92862	1.79523	-0.20554	2.8089	-0.83536	-0.31742	1.43334	1.1129	1.13571	0.67046	2.3825	0.20142	-0.43965	0.08172	0.93462	1.44778	1.02617	1.40107	3.48688	0	1
0.72023	-1.3806	-0.86959	1.38012	-0.42079	-0.5828	0.68782	0.06315	0.01968	0.24129	4.23689	1.49376	6.52541	0.33765	0.88311	21.17442	7.61751	34.17203	39.28821	16.56335	1.59825	-0.39988	1.86695	1.54986	-0.15923	-0.43472	0.7614	0.78002	0.04254	1.2175	1.51654	-0.5248	0.89346	1.42762	0.17849	-0.46795	2.46707	0.27226	0.29062	0.41295	1.15345	0.52273	-0.59154	4.1673	-0.31775	-0.13875	0.96066	0.89393	0.86415	0.29316	0	1
1.04298	0.41949	-0.59565	1.28744	-0.12055	0.409	0.50558	0.71148	-0.43494	-0.13021	56.1914	28.82202	4.9195	1.48519	24.11192	3.16077	2.78526	14.88861	14.40688	6.6419	1.29596	1.09357	-0.37115	1.6069	0.81161	1.06199	0.71836	0.92542	0.81458	0.21592	3.11521	0.7162	1.05299	1.92235	0.23777	0.56205	1.45043	0.88033	1.0165	2.00693	1.23368	1.30818	2.59966	2.91156	0.3265	0.75922	1.15725	1.00735	-0.0461	0.10007	0	1
0.93624	-1.30788	-0.7877	-1.04486	-0.40331	-0.51482	0.45566	-0.1264	-0.77957	0.86548	12.96542	17.76069	3.24063	10.08615	1.41331	15.75808	0.01537	9.87933	3.14021	7.34609	1.79295	-1.08647	1.08127	-0.87393	0.6537	0.49695	1.51529	0.14027	1.43363	1.41355	1.96481	-0.90076	2.93666	-0.47792	-0.08532	0.28785	1.23624	0.02731	-0.2198	1.12339	0.90083	-1.16262	-0.53763	-0.93412	0.16825	0.44437	0.56545	1.44382	-0.45417	2.36495	0	1
0.63219	-0.22506	-1.30822	1.15771	-0.83147	-1.10682	-1.13783	-0.93363	1.41443	-0.16049	11.21528	7.52637	4.14082	8.2737	5.80528	5.20718	13.38093	9.12893	0.19094	4.45984	3.32718	0.43598	1.3151	2.16706	-0.46659	-0.85876	-0.53728	-0.41797	2.02578	1.19568	0.71039	1.60343	-1.03357	1.26143	0.82593	-0.02867	-0.89802	-0.39511	2.82491	0.24958	0.78566	-0.18959	-0.88954	1.77601	-0.4299	-0.92417	0.31866	-0.65782	1.32419	1.00777	0	1
-0.05719	0.73435	-0.11738	2.09301	-0.30356	0.20964	-0.45987	0.29129	-1.25817	0.51638	2.78522	3.4558	16.54562	1.54555	27.37156	15.39833	4.96817	0.21112	9.08259	17.28511	0.10851	3.93412	0.25397	2.18804	-0.16644	0.73102	0.35252	1.84287	-0.35926	1.1429	0.04692	0.84254	0.00514	2.40864	1.43968	0.27008	-0.38215	1.21783	-0.69542	0.70143	0.58967	1.13517	0.10312	2.7742	-0.04096	1.15346	-0.24236	0.55418	-1.1052	2.31123	0	1
0.60967	-0.12683	0.6942	1.16905	0.85524	-1.62985	-1.44219	0.79741	-0.44066	0.68479	0.58532	7.75662	0.17464	4.28251	11.3751	23.97582	10.41633	8.44533	1.42576	19.64825	2.3374	0.56365	1.37808	1.56107	2.23502	-1.39651	1.89296	0.84542	1.09715	0.69554	1.06845	1.1484	1.92841	1.24708	1.16032	-1.43639	-1.03182	2.42358	-0.3479	1.26545	0.71477	0.01734	1.37123	4.5462	0.99044	-0.72663	-0.75329	0.7518	-0.31991	1.35775	0	1
1.07748	0.57081	1.09044	-0.13602	-0.56871	1.08212	1.91676	-0.9973	0.45034	1.53445	22.66759	23.33938	0.23273	0.07827	5.81739	7.88797	10.903	3.72626	11.24949	3.37799	1.80793	0.71291	1.16842	0.17258	0.50747	1.10443	2.10672	-0.68841	1.80062	2.3657	1.28352	0.76664	2.2537	2.09774	0.63494	1.61542	2.173	-0.59768	0.52257	1.95399	4.38263	1.02055	2.68931	4.55307	0.10055	1.20517	3.47129	0.59661	1.0795	2.8529	0	1
1.17988	-0.29543	-2.09831	-1.2793	1.55133	0.16351	-0.77594	-0.2848	0.67187	0.70698	17.26166	7.75797	0.18823	7.03604	8.0979	1.53463	4.9081	14.8089	12.5034	4.39379	2.18444	0.625	-1.25911	-1.07681	1.49167	2.07698	-0.6617	0.48866	2.01175	1.94417	1.46934	-0.26926	-1.49297	0.23001	2.52503	0.81782	0.06914	0.30321	0.89497	1.02835	2.20584	0.55022	-1.27699	0.53391	2.35512	0.61027	1.24368	0.00439	1.18159	1.38147	0	1
0.06049	-0.56319	-0.4828	0.92148	0.7508	-0.07136	0.77807	0.54586	-0.98031	-1.79147	24.75051	8.62873	4.33608	2.42098	6.00828	12.44465	2.2322	1.57363	3.94924	5.132	2.66185	-0.32493	0.95866	2.9901	0.88502	1.21574	0.81711	1.14384	2.36733	-1.48744	0.55843	-0.13627	0.06701	2.30979	2.48689	1.22196	1.85	1.27121	1.16479	-1.62551	0.44172	1.70466	0.09584	2.95528	0.78851	2.80255	0.79726	1.08077	-0.79952	-0.89688	0	1
0.81392	1.0373	0.16921	-0.22135	1.42282	-0.832	0.10612	0.58794	-0.11004	-2.30525	8.46517	0.87076	7.80359	8.88442	11.41342	11.38533	23.0911	0.83696	3.6713	17.5091	1.5829	1.82004	0.15803	0.19871	1.5991	-0.68038	0.14311	0.5762	0.95423	-0.93707	2.46613	1.34134	0.23757	0.58164	1.47722	-0.66554	0.71779	0.72529	3.34042	-0.76985	2.73017	1.00469	0.59314	0.38574	2.26147	-0.32759	0.16875	1.97233	0.27101	-1.91471	0	1
-0.42842	2.18795	0.632	1.02711	-1.38795	-1.71318	-0.25412	-1.97501	-1.9063	-0.68241	1.23784	2.01775	0.25312	20.41134	10.03087	7.78319	0.20203	6.53851	7.55036	6.43384	0.60101	2.02444	1.2197	1.28006	-0.96192	0.40864	0.40315	-1.68314	-0.43515	0.41606	0.55861	2.08493	1.13707	1.20522	-1.04975	-1.32254	0.20881	-1.5045	-1.57345	1.31292	-0.07851	2.4532	1.03241	1.14849	-1.22994	0.32417	1.12649	-1.34887	-0.99361	1.05003	0	1
1.14658	-0.43722	-0.23774	0.59592	-0.50023	-2.15685	2.04022	-0.76697	2.43307	0.93603	24.55942	12.10023	8.35055	1.57464	7.23412	12.8736	4.60786	0.09172	15.14655	3.97859	1.49762	2.09216	-0.15855	1.19718	1.49537	-1.34559	2.82548	-0.076	3.43464	4.9292	3.88517	0.1926	2.85595	1.61671	0.43372	-0.28242	3.27969	-0.45146	4.35919	3.64352	1.76024	-0.20584	-0.10237	0.6904	0.12605	-1.50389	2.34071	0.41834	2.48331	1.11954	0	1
-0.39958	0.0539	-1.55135	1.35919	-0.38563	-0.3915	-1.03667	2.11321	-0.90919	-0.93799	10.57745	31.96215	22.71182	6.18221	3.04625	18.77159	2.8011	18.36665	3.96282	1.27256	0.08224	0.43779	-1.23168	1.45519	0.58355	-0.10045	-0.68394	2.09876	0.17354	-0.56995	-0.33136	1.00544	-0.60239	2.25216	-0.32068	2.11135	0.36472	5.26129	1.15971	-0.40174	-0.33742	0.24084	-1.09635	1.44709	0.6288	-0.30535	-0.82866	2.64823	2.28353	-0.38116	0	1
-1.03683	-1.40257	-0.44099	-1.1786	0.79047	0.90647	-0.02131	-0.58158	1.03202	-1.4455	0.6422	9.37328	2.85419	17.07759	9.667	1.52025	11.31004	3.65114	3.07033	24.02873	0.32164	-0.09591	-0.40241	-0.52428	0.76166	3.25819	0.5522	-0.16854	0.95609	-0.42315	-0.30003	-1.25141	-0.24136	-0.22402	1.21489	2.23608	0.25561	1.4648	1.2277	-0.35393	-0.39936	-0.08244	-0.00658	0.78506	1.20315	2.32835	2.34993	1.97392	2.22437	-0.65358	0	1
-0.29746	0.61348	2.23681	-0.11685	-0.9296	-1.73206	-0.22056	-1.03065	-0.73571	-0.90461	14.54478	33.12699	16.66761	7.1371	25.96086	0.45222	4.18988	10.54301	0.79195	0.82055	0.57342	0.95855	2.58965	0.04271	0.78672	2.16138	0.5831	-0.61714	-0.31647	-0.82743	4.99805	1.80021	2.43391	0.18423	-0.79061	-0.98996	0.4025	0.55824	-0.59609	0.65905	0.6439	0.73038	2.31595	0.47668	0.38666	-0.31602	0.04082	-0.4838	-0.39758	-0.68386	0	1
0.31867	-0.33547	-0.4518	1.1649	-1.9813	-0.10293	-1.30479	-1.51375	0.10874	-1.05066	10.19467	1.59207	6.76761	0.37833	16.00109	2.11809	2.35513	0.51512	4.0556	24.79576	1.035	-0.30341	0.30862	1.86971	-0.30333	-0.0686	-0.715	-0.89238	1.59546	-0.5985	0.6449	-0.10618	2.21308	2.34733	-0.72966	1.85046	-0.56698	0.83951	0.75482	-0.1774	0.41561	0.4406	-0.24981	1.19139	-0.62435	0.01628	1.17948	-0.51449	0.23884	0.3777	0	1
-1.07838	0.34283	0.31307	1.26431	0.55879	-0.44044	-0.13639	0.24145	-0.43998	-1.13591	6.45233	14.27959	11.03782	7.30685	0.16789	2.59903	2.13721	3.34223	5.16437	12.53721	-0.96982	1.60862	2.9344	1.45927	3.86388	1.66023	0.20927	0.58807	-0.38399	-0.77945	-0.95033	0.54089	0.35667	1.59531	0.52493	2.90484	0.63039	0.68802	0.09313	0.55254	-0.8222	1.11635	1.07145	1.32599	1.00106	1.17808	-0.05146	0.6007	-0.26193	-0.40159	0	1
-0.91421	-0.18833	0.10628	1.23954	-2.47453	-0.63925	-0.2759	-2.08803	0.9174	2.31449	2.8482	4.37449	21.90011	4.55817	18.00231	20.67705	0.41091	29.36323	19.26203	13.32111	-0.55493	0.69141	0.43444	2.03517	-1.81497	-0.3695	-0.04722	-0.6984	3.17012	2.44529	0.33742	-0.10223	1.28477	4.50325	-2.08444	0.61121	-0.06048	-1.3374	1.57382	2.2537	-0.14255	1.196	0.16578	1.50106	-1.89196	1.14248	2.34115	-0.62149	1.02305	2.82336	0	1
1.11732	1.99122	0.0294	-0.05522	-0.95513	0.90263	-0.75069	-1.76997	1.32891	-1.76485	13.28004	28.43431	13.46324	5.11524	9.24932	3.18234	10.66505	9.60513	3.42121	10.41872	1.56779	2.3816	0.24321	0.61679	-0.60459	1.01158	-0.52188	-0.80023	3.34499	-1.54375	1.37574	2.37264	0.03743	0.68468	-0.10641	2.03602	-0.47105	-1.5294	1.35108	-1.22818	1.2728	1.95754	0.46719	0.10068	-0.38469	1.13262	-0.13381	-1.30162	2.04569	-1.37696	0	1
-0.75323	1.35113	-0.02921	-0.57553	-0.38621	-1.16701	-0.57204	0.41153	-0.15332	0.80986	35.72498	4.04141	16.6291	16.24319	10.74763	14.16896	11.18369	9.0885	8.09695	4.6077	-0.4356	2.02417	0.91179	-0.32939	0.37265	-1.06533	0.87446	0.39748	1.20453	2.09907	-0.63258	2.10738	1.35476	-0.18788	-0.1345	-0.8313	0.71608	1.35611	1.20442	1.15394	0.78455	5.34109	0.00331	1.99366	0.34491	-0.63453	0.83081	1.61193	0.24968	0.82582	0	1
-1.16756	0.29914	-0.62905	0.10257	-0.36908	-1.35042	1.04673	-1.00413	-0.25179	-0.75316	5.48061	23.87351	23.06836	14.17163	11.4431	1.28185	12.21197	4.33083	4.20602	0.96445	0.4428	2.39398	1.5988	0.13296	-0.17346	1.2494	1.48578	-0.39068	0.77643	-0.41725	-0.06625	0.63452	-0.28384	3.76032	0.93043	-1.15288	1.06103	-0.10189	0.17442	-0.57617	3.34324	0.33549	-0.48095	0.1801	-0.30932	-0.91513	2.9738	-0.62534	0.33134	-0.17193	0	1
0.23875	0.26617	0.13255	1.17313	2.00968	2.07469	-1.06564	1.49529	-0.29289	-0.1482	22.07241	4.7092	22.18716	15.31393	8.96573	15.49143	22.10331	3.46079	6.46151	6.40832	0.56447	2.71472	1.11656	1.20356	3.19809	2.34447	-0.67635	1.5675	1.02424	0.01566	0.44897	0.71303	1.16366	1.12893	1.88947	3.51628	-0.36391	1.74213	-0.04603	1.29987	0.34195	0.61589	0.52573	1.78575	2.61886	2.31441	-0.39088	2.03072	2.17074	0.57215	0	1
-1.55137	0.75846	0.48877	-0.89788	1.48227	-1.74348	-0.16422	0.82019	-0.59231	0.47341	27.8891	15.60849	7.04918	8.11211	20.65592	1.42895	0.36157	1.1791	3.67147	8.37682	-0.74633	1.36484	2.17253	-0.53673	1.7502	-1.01769	0.08162	0.82408	-0.18258	1.3546	-1.39943	3.00783	0.69841	2.16133	2.4423	-1.56353	1.75773	1.15948	0.29351	2.61187	-1.34781	0.7137	0.51646	-0.65212	1.49921	-1.13861	1.01353	1.41459	0.59972	0.64882	0	1
0.87839	-1.19065	-0.65957	0.28742	-0.50695	0.13835	-0.66792	-1.16631	-1.92777	-1.14264	3.47947	5.54665	1.2506	1.19937	12.67965	2.5126	15.93372	9.15068	20.65322	9.19858	0.82184	-0.39789	0.37299	0.72295	0.17397	0.22084	0.93699	-0.02603	-1.7353	-0.97135	1.1791	-0.97834	0.23977	3.21901	0.10652	0.55146	-0.58278	-0.26618	-1.49598	-1.01099	1.1534	-0.67096	-0.33616	0.65496	-0.13953	0.48997	0.26545	0.41959	-1.26217	-0.7316	0	1
-0.04468	0.31807	-0.16501	-0.98795	-0.04027	0.78747	0.74474	1.27615	-0.63168	-1.56947	5.59018	16.99879	3.52624	10.21457	23.61138	8.40128	0.6046	12.53114	17.18673	20.01987	0.33162	2.85902	0.57999	0.14659	-0.00933	0.93711	0.71528	2.36438	-0.53425	-0.39269	1.26159	2.29347	0.79248	-0.16882	0.4464	0.83894	0.76542	1.22351	1.84288	-0.83696	-0.03614	0.8461	0.98303	-0.65008	0.81623	1.8026	1.22166	1.27794	-0.13022	0.00875	0	1
-0.15284	-0.89356	-0.66094	0.37513	0.20635	1.35139	0.05009	0.74313	-2.36764	0.24246	16.90125	30.15669	4.40077	9.0758	15.82608	2.54879	6.72101	6.30128	11.40665	5.15024	0.42409	-0.50001	1.79459	1.35582	2.10971	1.76984	0.07327	0.72197	-2.01963	1.61322	-0.03956	0.25787	-0.44748	0.90897	0.91197	2.58002	0.6855	1.56332	-1.97322	0.85828	0.01811	0.01487	-0.15481	1.1219	1.2916	2.7521	0.73126	2.73551	-1.07304	0.59242	0	1
1.70966	1.06893	1.61655	0.75425	-0.18857	1.21788	-1.46422	0.30062	-0.34788	0.62701	5.48479	1.0505	7.60198	12.0773	1.05743	6.8958	12.29492	0.16926	12.10771	2.9822	1.94005	1.4556	1.72671	3.52744	1.00493	4.55932	1.28997	1.0624	-0.22499	0.79826	1.63177	1.30117	1.8619	1.49934	-0.06977	1.19399	-1.1048	2.67108	1.78228	0.65415	1.6916	1.45273	3.29479	0.86324	0.31117	2.83175	-0.83319	0.59811	1.01239	0.98348	0	1
1.51803	1.6128	-0.67869	-0.44635	-0.44624	-0.26929	-1.07866	0.44948	-0.65747	-0.79038	1.21259	16.25363	2.14405	0.28294	13.67596	4.83832	9.40965	0.50451	1.71741	0.02543	2.90736	3.1627	0.07067	-0.02132	-0.34772	1.20385	-0.617	1.4109	-0.40612	0.56123	1.52772	2.14285	-0.51343	0.04586	-0.20407	0.44343	-0.06443	1.80563	-0.28999	-0.13979	1.4457	2.13348	-0.21153	-0.14781	-0.40952	0.30794	-0.29605	0.94683	0.88567	-0.21327	0	1
-0.37561	-0.38234	-0.59486	-0.68492	-1.07118	-0.01278	0.84378	-0.8386	0.20331	-0.63568	4.28293	24.92443	6.22073	1.57512	1.96135	3.54007	4.84245	2.29678	9.99509	9.532	0.88166	-0.33382	0.20027	0.00204	-0.8811	0.01271	0.85891	0.58344	0.39394	0.96789	0.0669	-0.18164	-0.40873	0.39021	-0.82462	1.28859	3.84748	0.05002	0.50414	1.90186	2.88365	-0.26488	0.14764	-0.44275	0.81024	0.46292	1.6943	-0.56233	1.36488	0.50527	0	1
-0.27866	1.42302	0.20398	0.48187	-2.21532	0.37431	0.65415	-0.16353	-0.50966	-1.013	20.35953	3.6773	18.77451	17.87181	9.18514	1.22511	24.02118	1.94267	4.21488	2.20564	-0.11412	1.77035	0.22346	0.45328	-1.43029	0.7348	1.16019	0.79501	-0.35507	-0.47256	0.08571	3.04983	1.35208	1.76263	-1.93801	0.65868	0.73994	0.38863	-0.38816	0.29575	0.26207	1.57061	1.4911	0.5654	-1.59976	0.43192	1.59228	0.05589	2.29776	0.45098	0	1
-1.10438	-0.96104	0.48291	-0.65097	0.41576	1.24242	0.56509	-1.52291	0.39956	0.01267	2.92907	1.85335	4.17262	3.16796	5.42508	27.11579	23.49708	4.69458	5.23729	2.30952	-0.72107	-0.59549	0.70288	-0.5296	0.72875	2.80535	1.95244	-0.6875	0.39293	0.32489	-0.21592	-0.87026	1.92781	0.41514	2.7702	1.19787	0.89928	-0.25318	1.07357	0.1993	-0.4829	-0.38881	2.8085	0.56042	0.55158	3.26541	2.3947	-0.77039	0.56196	0.01578	0	1
0.35835	-0.3888	0.91776	-0.42015	1.91508	-2.28444	-1.6396	0.03508	-1.16001	-1.41516	12.91418	2.07734	1.78564	5.82701	19.66671	5.81697	2.54394	0.87216	18.72088	5.90527	1.13262	0.29943	1.02669	-0.34408	2.6649	-1.34294	-1.42331	0.24242	-0.75778	-1.1667	2.16457	-0.00826	0.98353	0.37882	1.81979	-1.95076	-0.90014	0.56493	-1.0643	-1.16091	0.63486	1.73704	0.86863	0.10011	1.94191	-1.05728	-0.90128	1.34861	0.45326	-1.14556	0	1
-1.43724	-0.6361	-0.21932	1.00123	-0.15999	-0.74062	0.1342	-0.15066	-0.69369	0.42973	0.57701	3.38815	26.61136	1.07137	2.55302	3.92446	16.32118	7.97927	59.10414	8.22031	0.69398	-0.07316	-0.00722	2.33996	0.48879	0.15427	0.41532	2.88227	0.59349	3.15514	-1.12887	0.09898	0.21967	3.402	0.20854	-0.53593	0.80315	0.45566	-0.37663	0.81803	0.00047	-0.29233	0.37036	1.13992	0.26131	0.50188	0.59889	1.82906	0.41067	0.97109	0	1
-1.38269	-1.0238	-0.77944	-1.40679	-0.90605	1.83761	0.09095	-0.39831	-0.10019	-1.01526	2.26324	10.68139	8.29628	5.53656	3.71704	0.18803	3.41894	15.23535	10.86758	29.04746	-0.71535	0.51548	-0.28198	-1.17078	-0.32897	1.79887	1.76244	2.48498	0.00224	0.94614	-1.24596	-0.45917	-0.15032	-1.26531	0.12347	1.98057	0.63443	1.45318	-0.03316	-0.83338	-1.20499	1.23556	-0.43445	-0.45504	-0.71704	2.53654	1.67231	1.11877	0.23676	0.75081	0	1
-0.08276	-0.00631	-1.6766	0.92918	-0.12767	0.60363	0.6814	-0.55992	-0.95537	-0.54911	2.14418	1.29665	9.20673	50.98992	6.07893	17.40245	3.00927	1.48216	7.82479	4.99551	5.24512	1.76153	-1.30399	2.17598	0.01882	1.18459	0.65306	-0.01285	-0.60515	0.33983	0.09484	0.75163	-1.3424	1.30533	3.25991	1.4392	1.1812	0.54042	-0.4047	0.5073	0.70105	1.81219	-0.06875	0.93897	1.07707	0.76408	3.34634	0.36889	-0.79013	-0.41705	0	1
-1.54997	0.8147	0.33222	-0.35819	-0.62015	-0.3143	-1.04276	-1.03742	-0.1268	0.96448	2.64602	9.2113	38.86778	0.56828	5.61673	7.3426	14.35922	6.34093	16.76606	10.59702	-0.50346	1.31016	1.95451	-0.24867	-0.3014	0.02698	-0.56507	-0.62333	0.13882	1.89549	-1.1582	0.88951	1.09283	0.04203	-0.01429	0.57042	-0.69974	1.2642	0.81859	1.60305	-1.35992	0.80616	1.51958	0.02056	-0.34616	-0.09255	-0.76392	-0.71231	1.15654	1.7409	0	1
0.34474	0.65123	-0.03956	-0.05163	-0.91909	1.20872	-0.9796	0.6535	1.2135	-0.29551	9.64939	7.35968	10.23914	32.36496	4.45747	31.74522	6.41199	2.12119	8.82867	5.96013	1.25874	1.13653	0.26458	0.46926	-0.47782	2.57945	0.03881	0.63291	1.95031	1.10633	2.23138	2.72713	0.44217	0.11828	1.13419	1.44318	-0.25495	0.896	3.60961	1.49286	0.58724	2.1291	1.28624	0.90757	1.06244	1.72077	-0.38423	0.84181	1.12082	0.34987	0	1
-1.10112	0.34855	-0.36775	1.04787	1.21299	0.23369	0.00548	1.4139	0.63697	0.97383	5.36809	21.18995	6.50554	9.19896	4.04225	22.06647	18.84885	12.00572	1.57821	21.98421	1.78145	0.6386	-0.02271	1.46391	1.80386	0.56487	1.0451	3.39448	1.03812	0.96037	-0.08039	0.63527	2.72393	1.01212	1.875	1.13753	0.136	1.97378	0.613	2.07601	1.82161	0.81656	1.01924	1.31311	1.5651	1.65294	0.9878	2.20676	2.42447	1.43888	0	1
-0.20376	0.19365	-1.52706	-0.55306	-0.71473	0.79967	-0.50042	1.64176	0.03211	-0.25998	11.92731	8.32587	64.34034	2.94512	7.00663	17.48785	3.91034	24.6178	14.00754	2.44462	2.25939	0.18676	1.0651	-0.40998	1.44433	0.92803	0.06476	1.66746	0.27526	0.1406	0.15985	1.14893	-1.17188	-0.12675	0.07826	1.23191	0.32065	3.5149	3.1986	-0.00413	0.83462	0.31916	-1.10044	-0.22346	-0.04141	0.76982	0.15978	2.28054	0.63958	0.08507	0	1
0.97692	-0.95183	-0.17068	-0.79868	0.49558	-1.22096	1.96566	0.50356	-1.28703	1.23016	12.15882	15.3958	6.67581	16.79522	11.19762	4.82242	6.50178	0.09724	8.4552	16.04326	1.11242	-0.1851	0.06429	-0.48324	1.48866	-0.40154	2.46163	0.69317	-0.27547	1.91429	0.99354	-0.83997	0.3678	0.71642	1.74009	-0.09665	3.46695	1.6036	-0.81303	1.24497	1.06873	-0.74799	0.27781	-0.09713	2.04185	-0.80494	1.85038	0.8679	0.97042	1.16743	0	1
