i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!ho	!h1
0.25514	0.35178	0.0396	0.25495	0.27198	0.42426	0.18857	0.03711	0.07902	0.23314	0.83955	0.8525	0.85356	0.87562	0.50483	0.14114	0.15355	0.3778	0.91894	0.3742	0.3457	0.30458	0.42124	0.57506	0.24059	0.33137	0.40692	0.319	0.31472	0.39194	0.52515	0.31399	0.38065	0.43594	0.23324	0.32725	0.46689	0.46922	0.33049	0.29304	0.55871	0.40655	0.19715	0.45489	0.43441	0.517	0.34395	0.42771	0.49495	0.40914	0	1
0.27754	0.48674	0.1577	0.11138	0.18625	0.08392	0.31981	0.46529	0.0478	0.37764	0.19237	0.29128	0.61794	0.43559	0.95045	0.68061	0.01728	0.45194	0.95591	0.65791	0.12846	0.28832	0.26041	0.16739	0.27455	0.40669	0.15705	0.14241	0.19771	0.09816	0.15374	0.33157	0.31705	0.27417	0.24675	0.1376	0.26309	0.13415	0.17123	0.31034	0.22372	0.18273	0.21507	0.13631	0.30747	0.16952	0.27353	0.13509	0.06522	0.32899	0	1
0.30117	0.4945	0.08645	0.26767	0.00602	0.28187	0.35144	0.05923	0.25174	0.24943	0.23593	0.79912	0.00076	0.44619	0.17813	0.87479	0.88301	0.26189	0.03471	0.10929	0.42034	0.27947	0.30241	0.34431	0.25362	0.24096	0.34561	0.45264	0.27812	0.46647	0.37769	0.34136	0.30286	0.03274	0.02213	0.36075	0.10347	0.24406	0.19437	0.12481	0.46403	0.22274	0.24585	0.19729	0.07001	0.24876	0.16673	0.24749	0.388	0.14938	0	1
0.19735	0.29628	0.29548	0.17508	0.25924	0.05766	0.45215	0.43312	0.18759	0.06511	0.70375	0.07816	0.94507	0.19711	0.2498	0.61772	0.63892	0.00472	0.69416	0.12226	0.25169	0.35434	0.24626	0.26091	0.33494	0.3192	0.31637	0.15893	0.27892	0.24475	0.07834	0.22356	0.04956	0.30455	0.29488	0.11505	0.28163	0.45941	0.42961	0.19349	0.09824	0.24656	0.25992	0.33624	0.37455	0.18622	0.37218	0.25478	0.17377	0.33583	0	1
0.46552	0.10751	0.28299	0.31541	0.11597	0.27485	0.06212	0.22296	0.3689	0.35373	0.91512	0.24797	0.79813	0.59392	0.44173	0.54504	0.24284	0.26089	0.9348	0.24509	0.41455	0.34949	0.47272	0.42281	0.14689	0.14083	0.42327	0.2427	0.39635	0.26372	0.34207	0.34078	0.28251	0.30314	0.11872	0.34946	0.35367	0.2712	0.30305	0.35559	0.4244	0.21672	0.09961	0.13082	0.18243	0.37779	0.13407	0.28685	0.43543	0.26609	0	1
0.42992	0.3476	0.17545	0.32795	0.1373	0.07088	0.03235	0.18186	0.22973	0.101	0.47699	0.71113	0.09057	0.88956	0.72101	0.07167	0.11008	0.60122	0.36076	0.9084	0.11762	0.33642	0.23932	0.25833	0.36049	0.30302	0.31792	0.17337	0.25805	0.32661	0.25206	0.17956	0.21145	0.25746	0.21082	0.29446	0.21494	0.12783	0.2376	0.25626	0.28938	0.26138	0.28234	0.18062	0.16649	0.3245	0.10124	0.29598	0.22391	0.15551	0	1
0.19204	0.08755	0.13009	0.1143	0.23755	0.35491	0.17597	0.07877	0.1668	0.49572	0.16968	0.17694	0.85695	0.81281	0.55623	0.08885	0.30483	0.26388	0.52713	0.78641	0.49067	0.26584	0.28513	0.51323	0.24917	0.33551	0.2632	0.4453	0.49187	0.27124	0.34621	0.51042	0.42273	0.34736	0.23571	0.53321	0.35314	0.32403	0.23692	0.20441	0.31371	0.39589	0.43851	0.36806	0.18723	0.35284	0.37015	0.36954	0.45616	0.37532	0	1
0.20805	0.01635	0.43323	0.12289	0.39119	0.46664	0.37408	0.00784	0.14925	0.17032	0.98026	0.62626	0.43441	0.45621	0.64362	0.36902	0.53034	0.7226	0.18993	0.0424	0.43651	0.50557	0.58837	0.39247	0.4677	0.45911	0.42558	0.57667	0.47964	0.43619	0.48018	0.61052	0.39359	0.44272	0.51732	0.35202	0.38971	0.34222	0.48428	0.49039	0.38343	0.57748	0.51299	0.28292	0.35192	0.47644	0.43446	0.53894	0.41788	0.28594	0	1
0.17364	0.06861	0.3981	0.06224	0.41145	0.39177	0.26832	0.00381	0.21329	0.37022	0.4491	0.39473	0.97054	0.08525	0.83311	0.95635	0.22723	0.59403	0.35391	0.51683	0.45275	0.51273	0.50004	0.56117	0.53172	0.30687	0.51652	0.45439	0.4072	0.30895	0.32732	0.39939	0.37334	0.4963	0.47109	0.44935	0.46335	0.2967	0.40791	0.48948	0.30719	0.56193	0.40246	0.55054	0.42199	0.50474	0.47958	0.51195	0.48056	0.36299	0	1
0.26193	0.39018	0.38077	0.42048	0.34183	0.49829	0.11656	0.20781	0.13454	0.14194	0.35091	0.20273	0.38472	0.71788	0.69055	0.0733	0.41853	0.26546	0.0317	0.78951	0.43099	0.33567	0.53267	0.62476	0.50324	0.48526	0.52682	0.59175	0.37681	0.55182	0.53375	0.629	0.49388	0.50801	0.49138	0.5949	0.33628	0.38299	0.4538	0.42027	0.48298	0.45506	0.30364	0.28386	0.51353	0.36242	0.44291	0.29895	0.6076	0.34747	0	1
0.46895	0.24414	0.42988	0.22206	0.49018	0.03753	0.18927	0.19485	0.38748	0.08686	0.12459	0.26748	0.23331	0.03466	0.01228	0.7083	0.05124	0.16925	0.89275	0.82292	0.03576	0.54536	0.10921	0.26788	0.38957	0.61399	0.22809	0.26589	0.17621	0.29727	0.27275	0.10462	0.0521	0.38716	0.45387	0.19434	0.39207	0.62841	0.59895	0.46599	0.10168	0.20854	0.38672	0.48186	0.37139	0.048	0.53238	0.62994	0.09972	0.44146	0	1
0.18928	0.48123	0.07847	0.23089	0.22011	0.39078	0.4882	0.26127	0.03843	0.27988	0.81169	0.51914	0.15182	0.32217	0.77177	0.78219	0.85997	0.61075	0.78886	0.48554	0.33928	0.4013	0.42083	0.53763	0.43412	0.25025	0.54588	0.47965	0.52962	0.29056	0.37234	0.43389	0.51928	0.16779	0.378	0.32167	0.39185	0.34295	0.2176	0.21992	0.55445	0.28289	0.25184	0.3297	0.24806	0.51312	0.26202	0.29431	0.31448	0.43623	0	1
0.13766	0.24082	0.26761	0.07079	0.36239	0.11822	0.25689	0.28941	0.24793	0.45606	0.93781	0.20763	0.03622	0.06668	0.21553	0.35823	0.18652	0.24793	0.5394	0.59212	0.23532	0.30715	0.31197	0.18962	0.44217	0.4956	0.30009	0.23783	0.24863	0.34569	0.28545	0.18112	0.15009	0.4335	0.43845	0.30715	0.46068	0.42626	0.53493	0.39344	0.24129	0.10011	0.37866	0.36745	0.37067	0.21842	0.50108	0.40873	0.20393	0.49639	0	1
0.33618	0.17736	0.27222	0.4328	0.2865	0.44293	0.21307	0.11644	0.44793	0.39251	0.55429	0.11776	0.45814	0.50072	0.01917	0.80836	0.132	0.07305	0.60268	0.55925	0.50606	0.368	0.5353	0.53439	0.43993	0.47943	0.35093	0.47039	0.45491	0.49639	0.4549	0.57085	0.33347	0.3381	0.35871	0.43725	0.40545	0.27148	0.45621	0.35571	0.51248	0.58685	0.2627	0.41772	0.4176	0.36083	0.32082	0.25799	0.47485	0.34024	0	1
0.28375	0.02418	0.10153	0.07723	0.4984	0.32466	0.30321	0.46249	0.01701	0.11976	0.13265	0.51289	0.3551	0.96442	0.73641	0.25604	0.7348	0.28646	0.74272	0.14457	0.48946	0.48933	0.27656	0.50675	0.6067	0.4862	0.34696	0.34347	0.4527	0.28995	0.28985	0.23734	0.44941	0.58174	0.62643	0.44816	0.55083	0.38974	0.55786	0.37292	0.44864	0.27549	0.4607	0.50373	0.58582	0.49375	0.53083	0.45182	0.35419	0.61223	0	1
0.47623	0.27744	0.34314	0.25508	0.00493	0.24942	0.10122	0.4851	0.48741	0.3436	0.27417	0.33868	0.98858	0.09289	0.03285	0.66728	0.29853	0.93483	0.12846	0.7704	0.32449	0.06766	0.20608	0.26669	0.06856	0.28231	0.37532	0.39872	0.33766	0.25462	0.459	0.39241	0.35382	0.06258	0.13496	0.23732	0.26201	0.07846	0.19073	0.259	0.40436	0.35765	0.22339	0.22893	0.25723	0.45148	0.0875	0.09517	0.34772	0.08336	0	1
0.18916	0.2041	0.40029	0.31385	0.16647	0.28753	0.08382	0.48092	0.278	0.3943	0.62095	0.70318	0.46475	0.99754	0.42663	0.33113	0.86649	0.22351	0.02691	0.53419	0.29336	0.31327	0.20714	0.35336	0.25296	0.33322	0.46548	0.37154	0.23019	0.42941	0.417	0.25983	0.36188	0.27765	0.37732	0.34483	0.37559	0.31992	0.2315	0.30704	0.45713	0.48418	0.24711	0.24674	0.19802	0.43442	0.36344	0.38145	0.29957	0.2142	0	1
0.17173	0.32637	0.45213	0.01404	0.02934	0.31278	0.04461	0.40567	0.16081	0.20278	0.0293	0.0964	0.8578	0.05079	0.12206	0.22155	0.46056	0.86088	0.7969	0.23919	0.40792	0.07591	0.33297	0.50149	0.23214	0.12913	0.32645	0.41276	0.39995	0.34234	0.41857	0.40483	0.48764	0.04478	0.02649	0.43167	0.2252	0.1554	0.27839	0.16751	0.38939	0.40712	0.23963	0.07226	0.28227	0.42074	0.09269	0.27572	0.4173	0.21764	0	1
0.01705	0.28583	0.05002	0.45971	0.23425	0.38	0.20411	0.17084	0.41204	0.12565	0.89911	0.92905	0.42326	0.25501	0.6408	0.99075	0.79002	0.75059	0.07971	0.30467	0.44912	0.35986	0.51995	0.54556	0.34639	0.37863	0.51464	0.35513	0.44384	0.40122	0.3571	0.47761	0.42097	0.36476	0.36427	0.42954	0.41785	0.228	0.36909	0.38727	0.37318	0.41074	0.17586	0.29154	0.31565	0.3253	0.1991	0.36455	0.45523	0.4261	0	1
0.41043	0.32781	0.22872	0.03996	0.40349	0.48291	0.39271	0.35564	0.48136	0.13435	0.35042	0.27123	0.08414	0.40308	0.74778	0.8909	0.91689	0.66102	0.28767	0.17874	0.52383	0.48894	0.57466	0.397	0.3337	0.5154	0.57102	0.50025	0.47751	0.56604	0.55606	0.44967	0.4374	0.36531	0.55337	0.5527	0.44963	0.39829	0.31136	0.41893	0.40002	0.50845	0.5273	0.35704	0.34371	0.5034	0.53856	0.30221	0.52318	0.56166	0	1
0.18618	0.17633	0.09307	0.32489	0.10605	0.09297	0.35242	0.2189	0.09548	0.23005	0.92235	0.90367	0.8333	0.40773	0.74422	0.24717	0.20807	0.76607	0.37182	0.24585	0.2186	0.22036	0.19775	0.29668	0.32156	0.22964	0.23913	0.19185	0.08955	0.11556	0.11495	0.34044	0.23339	0.34711	0.11789	0.34141	0.34425	0.16265	0.10519	0.13295	0.23614	0.30746	0.20908	0.2549	0.25188	0.33331	0.08186	0.12435	0.2013	0.27712	0	1
0.16593	0.2005	0.25767	0.15064	0.15335	0.26454	0.00206	0.15412	0.09308	0.49786	0.89074	0.04925	0.44912	0.50209	0.60094	0.82353	0.49804	0.64777	0.82964	0.71269	0.31572	0.11051	0.37246	0.37522	0.24501	0.19665	0.20784	0.24961	0.35104	0.46967	0.25925	0.20182	0.30768	0.36276	0.17731	0.46121	0.32083	0.31423	0.36862	0.25164	0.29273	0.19201	0.30534	0.13673	0.16159	0.32009	0.33584	0.26058	0.30204	0.13268	0	1
0.24756	0.34191	0.44395	0.3283	0.41628	0.15995	0.25854	0.45051	0.42027	0.10683	0.90443	0.70993	0.80282	0.86437	0.72079	0.90593	0.82047	0.57646	0.19783	0.33198	0.11646	0.35398	0.30211	0.14598	0.36544	0.51466	0.36017	0.31018	0.25839	0.20704	0.17777	0.22052	0.34583	0.31148	0.52294	0.17693	0.30805	0.34691	0.36967	0.50002	0.15736	0.17409	0.53544	0.39971	0.30892	0.31737	0.52035	0.54996	0.26516	0.42828	0	1
0.49814	0.11333	0.04257	0.45586	0.30786	0.23674	0.24076	0.28215	0.03294	0.29119	0.45597	0.80921	0.45426	0.71014	0.98621	0.27145	0.16037	0.08349	0.60238	0.38084	0.35534	0.27532	0.19373	0.43665	0.30515	0.22539	0.29591	0.33765	0.33037	0.31939	0.25292	0.34619	0.20423	0.29962	0.37871	0.21833	0.35464	0.35584	0.4186	0.30798	0.28867	0.20174	0.33078	0.43833	0.26139	0.40581	0.4958	0.3853	0.19274	0.49048	0	1
0.24087	0.41741	0.48946	0.20655	0.30559	0.14305	0.23934	0.32851	0.28012	0.4858	0.10933	0.99797	0.18607	0.30921	0.34786	0.26297	0.4436	0.76353	0.77981	0.22367	0.2183	0.36279	0.31493	0.17341	0.44163	0.4627	0.14812	0.35002	0.14161	0.23202	0.12351	0.17149	0.22865	0.44906	0.35437	0.14038	0.28742	0.31303	0.38381	0.35878	0.14911	0.32408	0.22986	0.44222	0.4031	0.21824	0.42673	0.36634	0.12857	0.35819	0	1
0.45091	0.45309	0.47578	0.26507	0.19448	0.37653	0.08665	0.19456	0.16981	0.02479	0.62329	0.17552	0.87867	0.04061	0.99898	0.32353	0.33164	0.19805	0.64269	0.29643	0.37274	0.16388	0.4148	0.2747	0.20609	0.24047	0.40329	0.30193	0.49114	0.36585	0.54123	0.34153	0.27133	0.35202	0.29478	0.48591	0.2682	0.25162	0.32308	0.19363	0.30911	0.52907	0.36344	0.16524	0.26678	0.31187	0.39513	0.22205	0.35635	0.37658	0	1
0.09173	0.13021	0.02826	0.20487	0.49308	0.38409	0.14252	0.32847	0.43444	0.49326	0.57217	0.18983	0.13455	0.73662	0.1264	0.11109	0.40406	0.16509	0.65601	0.75076	0.51973	0.4854	0.40082	0.38758	0.63269	0.45266	0.36504	0.54925	0.48072	0.40788	0.36595	0.47096	0.37337	0.47612	0.58299	0.30073	0.52937	0.43968	0.58003	0.46638	0.42989	0.52767	0.49017	0.38532	0.43527	0.32153	0.63033	0.44852	0.40763	0.502	0	1
0.44913	0.47327	0.42347	0.03979	0.2265	0.41192	0.44535	0.31363	0.49553	0.38873	0.59021	0.98254	0.9196	0.5327	0.14816	0.31175	0.20599	0.37645	0.33391	0.8805	0.4497	0.42578	0.44133	0.53738	0.16585	0.40251	0.49066	0.46039	0.45623	0.32802	0.29866	0.51359	0.47742	0.28447	0.25581	0.31161	0.18909	0.35464	0.3129	0.2144	0.50682	0.47139	0.38276	0.34858	0.18918	0.36133	0.39146	0.37407	0.45558	0.37763	0	1
0.18928	0.43275	0.26541	0.43251	0.34021	0.34617	0.33612	0.03408	0.43642	0.09695	0.42922	0.49444	0.79993	0.27537	0.29735	0.30761	0.8129	0.52032	0.09769	0.19496	0.31812	0.46485	0.33356	0.45289	0.42525	0.2624	0.41232	0.36036	0.44724	0.32692	0.26819	0.37369	0.34437	0.4975	0.42727	0.39908	0.51044	0.46813	0.28384	0.49974	0.30834	0.37182	0.47724	0.33944	0.44303	0.36938	0.34196	0.47985	0.34132	0.49549	0	1
0.4036	0.08985	0.12915	0.02674	0.02644	0.39683	0.15577	0.28423	0.41668	0.3757	0.542	0.07934	0.70897	0.71692	0.68796	0.88793	0.63571	0.28093	0.79034	0.11229	0.47756	0.1176	0.5267	0.29391	0.03656	0.27188	0.45356	0.28682	0.44456	0.38414	0.5607	0.36007	0.50099	0.02618	0.19493	0.28645	0.07989	0.1132	0.07953	0.09912	0.56346	0.47276	0.041	0.10797	0.09358	0.54262	0.19442	0.0318	0.47806	0.29574	0	1
0.42867	0.01128	0.09366	0.17598	0.44966	0.32577	0.44635	0.28439	0.19348	0.2307	0.06581	0.70697	0.8407	0.36988	0.95688	0.24316	0.34694	0.65261	0.2914	0.20099	0.25622	0.32882	0.254	0.34883	0.4889	0.44526	0.41759	0.2689	0.42693	0.43365	0.2918	0.32789	0.44646	0.4998	0.41766	0.41058	0.43431	0.40229	0.4951	0.4818	0.34821	0.49184	0.47101	0.46733	0.4019	0.327	0.36183	0.60234	0.43058	0.57273	0	1
0.26206	0.15407	0.13508	0.11132	0.21153	0.00666	0.13388	0.17434	0.0119	0.25171	0.45546	0.2096	0.29611	0.70382	0.39253	0.91936	0.37578	0.37458	0.79556	0.76812	0.18925	0.31771	0.04181	0.04094	0.1571	0.22484	0.20813	0.08177	0.26323	0.13596	0.2289	0.10788	0.03057	0.25002	0.25922	0.04739	0.4137	0.39582	0.22459	0.23527	0.0812	0.08619	0.37433	0.15334	0.30247	0.02355	0.34545	0.2297	0.02614	0.19161	0	1
0.3493	0.34935	0.29688	0.2367	0.26677	0.25579	0.43138	0.39305	0.38945	0.06504	0.31373	0.89411	0.67059	0.85014	0.16021	0.04666	0.10004	0.90684	0.24284	0.38312	0.40345	0.45897	0.34282	0.20686	0.38929	0.35768	0.2474	0.20172	0.28952	0.2627	0.25321	0.27904	0.34548	0.31587	0.39111	0.2349	0.24951	0.29482	0.35141	0.30372	0.34332	0.42634	0.45756	0.26828	0.33395	0.18902	0.19583	0.26297	0.45726	0.35445	0	1
0.04134	0.06482	0.2424	0.051	0.04602	0.29141	0.32916	0.11648	0.36793	0.11051	0.46885	0.50135	0.94251	0.9578	0.18415	0.61053	0.16704	0.55949	0.08759	0.9238	0.33321	0.30406	0.46603	0.38634	0.24843	0.27156	0.21584	0.34697	0.26864	0.36367	0.43416	0.25877	0.36155	0.24385	0.05708	0.24587	0.03958	0.10372	0.16111	0.29596	0.24731	0.24077	0.09437	0.08842	0.05538	0.23889	0.03846	0.14656	0.36943	0.09206	0	1
0.25635	0.48298	0.24802	0.21205	0.0038	0.13248	0.36447	0.33902	0.46647	0.49196	0.69878	0.80247	0.08589	0.63747	0.82489	0.45855	0.54417	0.62649	0.74871	0.33126	0.25878	0.21007	0.09655	0.34999	0.04905	0.18244	0.12856	0.27016	0.31003	0.12825	0.21847	0.20425	0.30186	0.0679	0.03634	0.13973	0.18007	0.03389	0.11045	0.23357	0.12356	0.19177	0.19529	0.09408	0.22223	0.13461	0.04826	0.22128	0.19203	0.07843	0	1
0.45757	0.00525	0.22975	0.32588	0.26389	0.19925	0.18454	0.34677	0.42329	0.33849	0.87663	0.16352	0.3796	0.49329	0.39424	0.56442	0.00883	0.41791	0.03792	0.84926	0.14518	0.33078	0.21749	0.30201	0.35647	0.43088	0.38305	0.34284	0.23239	0.41311	0.18744	0.26912	0.35931	0.41866	0.22844	0.32479	0.36052	0.30011	0.3346	0.38242	0.23091	0.31505	0.25483	0.35618	0.33971	0.25438	0.40613	0.29793	0.27891	0.42689	0	1
0.25035	0.29792	0.40458	0.30454	0.04285	0.28101	0.06919	0.2313	0.02163	0.07743	0.8313	0.74961	0.55062	0.67355	0.90024	0.46006	0.01536	0.42849	0.51644	0.63732	0.47676	0.12673	0.22868	0.39481	0.18912	0.16496	0.40952	0.42456	0.21358	0.42312	0.30941	0.29664	0.47155	0.03628	0.22364	0.34278	0.17697	0.03331	0.06123	0.16776	0.43292	0.29635	0.26226	0.13518	0.08424	0.295	0.05039	0.17388	0.25505	0.27459	0	1
0.28861	0.10404	0.21271	0.2558	0.27778	0.237	0.46542	0.02175	0.22568	0.46166	0.5838	0.70399	0.53171	0.00408	0.61554	0.37319	0.4483	0.01128	0.43528	0.85825	0.25911	0.266	0.30942	0.27596	0.36389	0.28885	0.368	0.27223	0.35541	0.32003	0.238	0.19903	0.39078	0.35913	0.46411	0.33187	0.22621	0.41464	0.3658	0.36466	0.37873	0.17439	0.37033	0.46483	0.33298	0.22612	0.41765	0.36657	0.32832	0.2832	0	1
0.2535	0.17278	0.47401	0.09408	0.49077	0.41131	0.18351	0.16767	0.46249	0.26643	0.04608	0.89113	0.67019	0.51093	0.54068	0.23338	0.56741	0.49642	0.95055	0.13327	0.37016	0.58639	0.30407	0.53238	0.53388	0.59288	0.50264	0.55342	0.2962	0.43164	0.32773	0.50637	0.56018	0.4427	0.53751	0.54166	0.56565	0.49573	0.45875	0.36409	0.31722	0.43869	0.38947	0.39219	0.50569	0.37162	0.55704	0.51195	0.37056	0.42003	0	1
0.08884	0.24233	0.31281	0.34952	0.42235	0.16204	0.29387	0.02414	0.21294	0.46626	0.24637	0.97681	0.87069	0.25513	0.81111	0.869	0.04204	0.05783	0.75494	0.59884	0.387	0.45649	0.34456	0.24102	0.37292	0.57977	0.28402	0.28471	0.34744	0.14698	0.13203	0.24397	0.24452	0.55215	0.44497	0.23807	0.39443	0.53889	0.45404	0.53422	0.15755	0.21637	0.4474	0.3829	0.51114	0.33571	0.54449	0.46094	0.22302	0.38111	0	1
0.36117	0.12095	0.2577	0.48006	0.10299	0.32972	0.23073	0.31624	0.27652	0.2445	0.78223	0.41153	0.13399	0.80099	0.25472	0.42086	0.77338	0.65302	0.23315	0.38112	0.38602	0.10816	0.50567	0.42062	0.26002	0.21242	0.34686	0.42453	0.36683	0.37064	0.39631	0.40008	0.34522	0.29227	0.11074	0.45831	0.2333	0.1624	0.17309	0.0935	0.40839	0.37306	0.29483	0.155	0.27354	0.3614	0.08813	0.15017	0.50083	0.15678	0	1
0.38549	0.10195	0.23316	0.43249	0.26617	0.31412	0.41696	0.18094	0.45138	0.4153	0.74304	0.41153	0.28493	0.62127	0.94144	0.1548	0.52549	0.17	0.87883	0.9032	0.24687	0.46891	0.49144	0.28898	0.32859	0.46702	0.26521	0.49045	0.45056	0.26952	0.49354	0.29766	0.23765	0.31582	0.4156	0.34517	0.33406	0.23428	0.27072	0.29578	0.48886	0.46854	0.45689	0.41304	0.30912	0.49077	0.42909	0.34945	0.33892	0.22441	0	1
0.03516	0.23129	0.075	0.48182	0.38052	0.09668	0.17221	0.3415	0.22537	0.13068	0.6331	0.136	0.9017	0.14636	0.30147	0.98238	0.95838	0.14138	0.17002	0.34462	0.09742	0.42959	0.07568	0.09124	0.35896	0.45943	0.07839	0.11216	0.17732	0.20768	0.13892	0.1725	0.31672	0.41058	0.53	0.19124	0.54651	0.54721	0.49622	0.31228	0.32972	0.25012	0.44164	0.28383	0.34767	0.14114	0.48886	0.34565	0.29451	0.39318	0	1
0.19706	0.29694	0.34909	0.19669	0.05969	0.2391	0.12361	0.30633	0.11892	0.02936	0.685	0.2996	0.5765	0.8327	0.17545	0.27703	0.36741	0.12604	0.981	0.18643	0.28612	0.1696	0.23317	0.20772	0.21462	0.11789	0.21169	0.36032	0.25016	0.45034	0.20006	0.27792	0.2033	0.21219	0.11574	0.37654	0.04526	0.1253	0.20802	0.24266	0.28332	0.38858	0.13387	0.20867	0.29697	0.28839	0.31708	0.26578	0.34308	0.21367	0	1
0.35369	0.30642	0.01305	0.10589	0.45006	0.24643	0.45543	0.49797	0.33239	0.49791	0.43032	0.5047	0.95656	0.58294	0.06458	0.75522	0.50099	0.74758	0.33962	0.24106	0.2443	0.5832	0.20207	0.23892	0.33573	0.43003	0.37534	0.25678	0.27765	0.19764	0.30661	0.35702	0.41391	0.37433	0.50736	0.31592	0.51911	0.33441	0.52742	0.51009	0.24111	0.36469	0.5418	0.38428	0.35788	0.28498	0.56336	0.4901	0.24083	0.33095	0	1
0.06057	0.23299	0.13573	0.08603	0.46524	0.06584	0.21417	0.38557	0.37813	0.3758	0.81429	0.16741	0.65255	0.8941	0.41846	0.6186	0.16683	0.64793	0.93121	0.69531	0.32664	0.55371	0.29304	0.22408	0.45199	0.59981	0.17582	0.32038	0.12198	0.10455	0.14397	0.10851	0.17762	0.48468	0.41311	0.10716	0.42157	0.38784	0.55372	0.33869	0.29176	0.2435	0.36862	0.60112	0.38527	0.24493	0.57707	0.58785	0.29321	0.60523	0	1
0.23202	0.42303	0.05308	0.2191	0.1782	0.44611	0.09326	0.41307	0.29921	0.23097	0.28049	0.42	0.00617	0.16967	0.21339	0.98782	0.2551	0.10202	0.5738	0.24103	0.47642	0.31319	0.33824	0.5351	0.3591	0.21017	0.38046	0.35244	0.45102	0.39209	0.49353	0.35249	0.34944	0.39166	0.4033	0.39268	0.19501	0.35989	0.16709	0.30369	0.57965	0.53822	0.13376	0.16627	0.24595	0.41471	0.22616	0.3671	0.48783	0.38806	0	1
0.0443	0.38959	0.13835	0.39472	0.48572	0.11048	0.13488	0.20615	0.49446	0.14998	0.14599	0.31885	0.99386	0.059	0.46954	0.4559	0.94214	0.75447	0.93497	0.35913	0.14924	0.50274	0.09694	0.27491	0.37367	0.4388	0.14639	0.2193	0.17128	0.15781	0.08332	0.35391	0.11517	0.5234	0.37777	0.23382	0.60696	0.54026	0.47942	0.48101	0.26742	0.2388	0.54351	0.56	0.54484	0.15843	0.55093	0.40199	0.30715	0.52076	0	1
0.18852	0.15929	0.10489	0.20911	0.47035	0.05668	0.04684	0.45156	0.41632	0.14255	0.07301	0.91259	0.26332	0.63487	0.15793	0.45308	0.55765	0.41744	0.91953	0.75543	0.29858	0.42606	0.07926	0.20025	0.56712	0.51082	0.31465	0.13423	0.10414	0.31861	0.08166	0.14774	0.17216	0.44305	0.43583	0.19659	0.57847	0.39389	0.45904	0.57049	0.16123	0.12421	0.37925	0.46774	0.48821	0.29206	0.47446	0.58253	0.22121	0.53987	0	1
0.3508	0.49475	0.23519	0.02993	0.44879	0.04753	0.09491	0.17713	0.19811	0.3519	0.95486	0.10485	0.02105	0.04598	0.85865	0.65584	0.73699	0.49021	0.18939	0.27893	0.14577	0.35189	0.31087	0.08987	0.55047	0.51558	0.23269	0.28907	0.10277	0.08168	0.17887	0.20331	0.07781	0.58953	0.55968	0.28557	0.35145	0.45186	0.47778	0.59185	0.18036	0.3137	0.3293	0.43681	0.40942	0.12605	0.48165	0.51167	0.06427	0.34929	0	1
0.00513	0.11831	0.29247	0.13262	0.07245	0.22067	0.09084	0.13572	0.44665	0.04464	0.89481	0.6983	0.96822	0.07814	0.94894	0.96211	0.27514	0.22721	0.36798	0.77093	0.3145	0.16382	0.38581	0.30799	0.15651	0.20726	0.18939	0.28338	0.21816	0.30394	0.31106	0.34825	0.31542	0.26363	0.08465	0.33332	0.28842	0.14379	0.16923	0.2546	0.37374	0.40312	0.24437	0.13738	0.326	0.29713	0.07534	0.21782	0.22133	0.13917	0	1
0.27424	0.4912	0.17008	0.20875	0.46976	0.09228	0.44673	0.07731	0.2943	0.07338	0.12456	0.9147	0.69998	0.1231	0.51027	0.83761	0.71344	0.14462	0.90299	0.92979	0.321	0.59766	0.09717	0.3161	0.42134	0.56287	0.23576	0.1365	0.25876	0.26517	0.25046	0.20003	0.08491	0.61778	0.44143	0.12759	0.42014	0.49971	0.3644	0.56187	0.08789	0.25755	0.44838	0.52772	0.5702	0.15684	0.39958	0.47469	0.15978	0.36361	0	1
0.31848	0.41451	0.04446	0.30582	0.49601	0.11204	0.0671	0.29504	0.23587	0.16397	0.0464	0.14625	0.45969	0.84763	0.77123	0.04899	0.29504	0.28641	0.28767	0.82958	0.11811	0.36318	0.31673	0.34266	0.60316	0.41476	0.11007	0.31798	0.31606	0.27208	0.35243	0.11111	0.21705	0.53344	0.43783	0.34776	0.48228	0.53735	0.50627	0.53045	0.20136	0.17855	0.51933	0.47533	0.48799	0.09594	0.43684	0.38417	0.17464	0.42853	0	1
0.27577	0.28692	0.1397	0.21045	0.44924	0.23263	0.08195	0.14674	0.43905	0.42252	0.03859	0.24708	0.24358	0.54531	0.51168	0.13234	0.28319	0.95911	0.15794	0.39472	0.44014	0.45086	0.2094	0.44621	0.47476	0.34956	0.38544	0.36122	0.21503	0.33838	0.26149	0.35799	0.30818	0.55089	0.37567	0.23983	0.5061	0.52132	0.51422	0.33392	0.40264	0.32322	0.38229	0.51181	0.35121	0.31059	0.3317	0.3912	0.22806	0.42747	0	1
